"state_id","district_id","subdistrict_id","uid","suid","Area_Name","state_name","district_name","subdistrict_name","total_pop","pop_others","pop_SC","pop_ST","pop_literate","pop_muslim","pop_hindu","pop_male","pop_female","pop_otherrel","village_area_hectares","power_use_all_sum","power_use_all_win","power_use_all","total_pop_mf","male_ratio","female_ratio","otherrel_ratio","hindu_ratio","muslim_ratio","sd_male_ratio","sd_female_ratio","sd_otherrel_ratio","sd_hindu_ratio","sd_muslim_ratio","st_ratio","sc_ratio","others_ratio","lit_ratio","sd_st_ratio","sd_sc_ratio","sd_others_ratio","sd_lit_ratio","subdist_ratio","ID","avg_masked_rad_2012","avg_masked_rad_2013","avg_masked_rad_2014","avg_masked_rad_2015","avg_masked_rad_2016","avg_masked_rad_2017","avg_masked_rad_2018","avg_masked_rad_2019","avg_masked_rad_2020","avg_masked_rad_2021"
"08","101","00478",810100478,"rajasthan-bikaner-khajuwala","Sub-District - Khajuwala","rajasthan","bikaner","khajuwala",76899,50304,25499,1096,40769,11519,56108,40673,36226,9272,198387.54,1,1,0,46782728,0.52891455025423,0.47108544974577,0.120573739580489,0.729632374933354,0.149793885486157,0.00086940205795609,0.00077434560891789,0.000198192803121699,0.00119933151397242,0.000246223349779859,0.0142524610202994,0.331590787916618,0.654156751063083,0.530162941000533,2.34274495493294e-05,0.000545051583994845,0.0010752686333298,0.000871454097332674,0.00164374766687398,1590,0.136997061719129,0.147066925593682,0.126188605878467,0.112127334231029,0.0867178162506939,0.123204017394693,0.111992793642473,0.12744730869877,0.170813767939446,0.180776823761189
"08","101","00479",810100479,"rajasthan-bikaner-chhatargarh","Sub-District - Chhatargarh","rajasthan","bikaner","chhatargarh",82488,58609,23651,228,35455,21323,59672,43288,39200,1493,214662.58,2,2,0,46782728,0.524779361846572,0.475220638153428,0.0180996023664048,0.723402191833964,0.258498205799631,0.00092529875555782,0.000837916078771636,3.19134873879095e-05,0.00127551347582809,0.000455787871113459,0.00276403840558627,0.286720492677723,0.710515468916691,0.429820095044128,4.87359351938604e-06,0.000505549825995611,0.00125279141481446,0.000757865167674703,0.00176321483432946,1591,0.0339873392591333,0.0399518005239981,0.0319676330887563,0.0326815054382375,0.0305052893354323,0.0418551322829429,0.0475179482690882,0.045849593575991,0.0504486563678752,0.0654035580717083
"08","101","00480",810100480,"rajasthan-bikaner-sridungargarh","Sub-District - Sridungargarh","rajasthan","bikaner","sridungargarh",241025,177015,63795,215,110879,10123,229078,125457,115568,1825,299285.06,5,6,1,46782728,0.520514469453376,0.479485530546624,0.00757182864848045,0.950432527746084,0.0419997925526398,0.00268169483404217,0.00247031340284389,3.90101235652611e-05,0.00489663621155226,0.000216383277178706,0.000892023648999066,0.264682086920444,0.734425889430557,0.460031117104035,4.59571318714035e-06,0.00136364429197032,0.0037837682317286,0.00237008410454388,0.00515200823688606,1592,0.260752992082643,0.273719385792995,0.281233245955231,0.286167053750137,0.218007523553065,0.256111506695387,0.243642206053682,0.222086795336179,0.230942284656624,0.248396699252155
"08","102","00481",810200481,"rajasthan-churu-taranagar","Sub-District - Taranagar","rajasthan","churu","taranagar",179191,137211,41152,828,101104,16434,162227,93134,86057,530,171598.41,5,6,0,46782728,0.519747085512107,0.480252914487893,0.00295773783281526,0.90533006680023,0.0917121953669548,0.00199077745102851,0.00183950367323599,1.13289673915553e-05,0.00346766866609403,0.000351283490778905,0.0046207677840963,0.229654391124554,0.765724841091349,0.564224765752744,1.76988396230335e-05,0.000879640879428835,0.00293294140521262,0.00216113947010529,0.00383028112426449,1593,0.170778376857024,0.177857876062256,0.158571742794299,0.166508983415755,0.129555952387169,0.185117058580532,0.194668501690283,0.158535289708966,0.157023232405298,0.181353035931133
"08","102","00482",810200482,"rajasthan-churu-rajgarh","Sub-District - Rajgarh","rajasthan","churu","rajgarh",303389,224969,75466,2954,179950,22772,280107,157888,145501,510,212844.1,1,1,0,46782728,0.520414385491893,0.479585614508107,0.00168101018824018,0.923260236857632,0.0750587529541282,0.00337492076135449,0.00311014355554469,1.09014591881004e-05,0.00598740201725731,0.000486760840453767,0.00973667469815979,0.24874336248183,0.74151996282001,0.593132908576118,6.31429616502911e-05,0.00161311670409643,0.00480880465115245,0.00384650506058561,0.00648506431689918,1594,0.367360024691294,0.387158009905911,0.363234357819635,0.362473674275919,0.276577216385804,0.325686568654316,0.316962483322579,0.255987253898963,0.21963819064198,0.279300180119767
"08","102","00483",810200483,"rajasthan-churu-sardarshahar","Sub-District - Sardarshahar","rajasthan","churu","sardarshahar",286563,215817,69569,1177,146021,32745,250294,148602,137961,3524,376235.2,3,3,0,46782728,0.518566597920876,0.481433402079124,0.0122974703642829,0.873434462927873,0.114268066707844,0.00317642870249037,0.00294897296284218,7.53269454487562e-05,0.00535013691377724,0.000699937806106561,0.00410729926752581,0.242770350673325,0.753122350059149,0.509559852458273,2.51588577733218e-05,0.00148706591030775,0.00461317689725148,0.00312125876883452,0.00612540166533256,1595,0.170482504852822,0.173284960766574,0.156531307422847,0.168691722843467,0.148662479569215,0.179667657666973,0.183230401647001,0.16542790383313,0.171654231399276,0.198202803056196
"08","102","00485",810200485,"rajasthan-churu-ratangarh","Sub-District - Ratangarh","rajasthan","churu","ratangarh",193516,146562,46080,874,101935,21302,171064,98938,94578,1150,163730.7,5,6,1,46782728,0.511265218379876,0.488734781620124,0.00594266107195271,0.883978585750016,0.110078753178032,0.00211484033167112,0.00202164354331795,2.45817216986577e-05,0.00365656316579059,0.000455338987499831,0.00451642241468406,0.238119845387462,0.757363732197854,0.526752309886521,1.86821084909798e-05,0.000984978900760127,0.00313282286573797,0.00217890243595884,0.00413648387498908,1597,0.333299590286309,0.338421868785207,0.319481933197879,0.337423785217042,0.320878610690595,0.400250340190836,0.407389071846721,0.381404231697142,0.375012976319966,0.406350844355163
"08","102","00486",810200486,"rajasthan-churu-sujangarh","Sub-District - Sujangarh","rajasthan","churu","sujangarh",323089,221425,101126,538,161194,36140,284675,166105,156984,2274,255049.62,10,11,1,46782728,0.514115305689763,0.485884694310237,0.00703830832990291,0.881103968256425,0.111857723413672,0.00355056250674394,0.00335559739055833,4.8607682732824e-05,0.00608504489092641,0.000772507323643033,0.00166517584937896,0.312997347480106,0.685337476670515,0.498915159599986,1.14999706729372e-05,0.00216160972912909,0.00473305019750024,0.00344558786738559,0.00690615989730227,1598,0.294912989673005,0.312100311421744,0.290321451948564,0.292575937533869,0.268202850263569,0.36499610592572,0.410450792467808,0.390751921162165,0.388938971977356,0.416305954884548
"08","103","00487",810300487,"rajasthan-jhunjhunun-jhunjhunun","Sub-District - Jhunjhunun","rajasthan","jhunjhunun","jhunjhunun",328886,249695,69695,9496,211911,76526,251700,166022,162864,660,145567.75,4,5,1,46782728,0.504801055684949,0.495198944315051,0.00200677438382905,0.765310776378441,0.23268244923773,0.0035487883476996,0.00348128480237407,1.41077707140122e-05,0.00538019074048012,0.00163577463887955,0.0288732265891525,0.211912334365099,0.759214439045748,0.644329646138784,0.000202980895000394,0.00148975921198952,0.00533733304308376,0.00452968454511674,0.00703007315007368,1599,0.580211005246237,0.623635443952521,0.599487506060846,0.679631501499564,0.625273085528821,0.683169363510897,0.690954762099615,0.699355108164553,0.674821451475268,0.710967806463104
"08","103","00488",810300488,"rajasthan-jhunjhunun-chirawa","Sub-District - Chirawa","rajasthan","jhunjhunun","chirawa",365083,282520,77367,5196,233436,24668,339853,187952,177131,562,125079.65,3,3,0,46782728,0.514819917662559,0.485180082337441,0.00153937597751744,0.930892427201486,0.0675681968209969,0.00401755109278792,0.00378624777930864,1.20129805170831e-05,0.00726449727343818,0.000527288618141293,0.0142323800341292,0.21191619439963,0.773851425566241,0.639405285921284,0.000111066631257587,0.00165375135883482,0.00603898088200414,0.00498979024908509,0.00780379887209656,1600,0.871633946952369,0.912487126908684,0.92408393460117,0.94955637119492,0.822528324350892,0.844902513537811,0.770098289197522,0.74970944866905,0.664371283692143,0.731119892137413
"08","103","00489",810300489,"rajasthan-jhunjhunun-buhana","Sub-District - Buhana","rajasthan","jhunjhunun","buhana",212033,172906,38480,647,140095,2600,209150,110220,101813,284,64882.42,5,6,1,46782728,0.519824744261506,0.480175255738494,0.00133941414779775,0.986403059901053,0.0122622421981484,0.00235599770924004,0.00217629463591777,6.07061648905981e-06,0.00447066703762978,5.55760664491391e-05,0.00305141180853924,0.181481184532596,0.815467403658864,0.660722623365231,1.38298903817665e-05,0.000822525783447259,0.00369593667132879,0.00299458808815082,0.00453229234515781,1601,0.856883013638932,0.933985552773232,0.879661574985115,0.865106938739635,0.707257593322133,0.670753119761673,0.515126811650007,0.470760589337662,0.350193013462978,0.370237980437297
"08","103","00490",810300490,"rajasthan-jhunjhunun-khetri","Sub-District - Khetri","rajasthan","jhunjhunun","khetri",232184,195862,29996,6326,141228,6718,225064,121300,110884,402,76525.33,7,8,1,46782728,0.522430486166144,0.477569513833856,0.00173138545291665,0.969334665610033,0.0289339489370499,0.00259283725395407,0.00237019098159475,8.59291488944381e-06,0.00481083531511886,0.000143600005540506,0.0272456327740068,0.129190641904696,0.843563725321297,0.608258967026152,0.00013522084475279,0.000641176803541683,0.00418663058725434,0.00301880642787654,0.00496302823554881,1602,1.15447725047762,1.242123330265,1.16109274187178,1.23619327929644,1.09717510168985,1.00713485042863,0.900922467095675,0.852734374037051,0.70385538845692,0.704593755557852
"08","103","00491",810300491,"rajasthan-jhunjhunun-nawalgarh","Sub-District - Nawalgarh","rajasthan","jhunjhunun","nawalgarh",244246,202704,35404,6138,156081,34764,209220,124679,119567,262,66348.56,9,10,1,46782728,0.510464859199332,0.489535140800668,0.00107268901026015,0.856595399719954,0.142331911269785,0.00266506476492777,0.0025557936681247,5.6003574652594e-06,0.00447216331634188,0.000743094759245335,0.0251304013167053,0.144952220302482,0.829917378380813,0.639031959581733,0.000131202267640314,0.000756775021755892,0.00433288114365627,0.00333629539517234,0.00522085843305247,1603,0.936158870983227,0.991111521770046,1.02841799119503,1.18923840739509,1.03166272257966,0.959078936127215,0.915720601933388,0.910856185872322,0.83967400314864,0.923067318144361
"08","103","00492",810300492,"rajasthan-jhunjhunun-udaipurwati","Sub-District - Udaipurwati","rajasthan","jhunjhunun","udaipurwati",265534,221680,34795,9059,163798,12172,253145,136058,129476,217,83115.4,3,4,1,46782728,0.512393893060776,0.487606106939224,0.000817221146821123,0.95334307470983,0.0458397041433489,0.00290829555728345,0.00276760260752644,4.63846400748584e-06,0.00541107820817974,0.000260181492622662,0.0341161583827306,0.131037833196502,0.834846008420767,0.616862623995421,0.000193639840754904,0.00074375739696069,0.00473850092709429,0.00350124943547542,0.00567589816480988,1604,0.811184496173427,0.863799686107835,0.968410078258901,1.02406196125469,0.867028355119159,0.849218357087303,0.786361787843466,0.804766914255797,0.678075667701185,0.703146307848392
