pc01_state_id,pc01_town_id,shrid
"09","41207000","11-09-800768"
"09","41208000","11-09-800769"
"09","41209000","11-09-800770"
"09","41210000","11-09-800771"
"09","41211000","11-09-800772"
"09","41212000","11-09-800773"
"09","41213000","11-09-800774"
"09","41301000","11-09-800775"
"09","41302000","11-09-800776"
"09","41303000","11-09-800777"
"09","41304000","11-09-800778"
"09","41305000","11-09-800779"
"09","41306000","11-09-800780"
"09","41307000","11-09-800781"
"09","41308000","11-09-800782"
"09","41309000","11-09-800783"
"09","41401000","11-09-800784"
"09","41402000","11-09-800785"
"09","41403000","11-09-800786"
"09","41404000","11-09-800787"
"09","41405000","11-09-800788"
"09","41406000","11-09-800789"
"09","41407000","11-09-800790"
"09","41408000","11-09-800795"
"09","41409000","11-09-800796"
"09","41410000","11-09-800797"
"09","41411000","11-09-800798"
"09","41412000","11-09-800799"
"09","41413000","11-09-800800"
"09","41414000","11-09-124460"
"09","41415000","11-09-124461"
"09","41416000","11-09-800791"
"09","41417000","11-09-800792"
"09","41418000","11-09-800793"
"09","41419000","11-09-800794"
"09","41501000","11-09-800801"
"09","41502000","11-09-800802"
"09","41503000","11-09-800803"
"09","41504000","11-09-800804"
"09","41505000","11-09-800805"
"09","41506000","11-09-124697"
"09","41507000","11-09-124698"
"09","41508000","11-09-124699"
"09","41509000","11-09-800806"
"09","41510000","11-09-800807"
"09","41511000","11-09-800808"
"09","41512000","11-09-800809"
"09","41513000","11-09-800810"
"09","41514000","11-09-800811"
"09","41515000","11-09-800812"
"09","41516000","11-09-800813"
"09","41517000","11-09-800814"
"09","41601000","11-09-800817"
"09","41602000","11-09-800818"
"09","41603000","11-09-800815"
"09","41604000","11-09-125502"
"09","41605000","11-09-125503"
"09","41606000","11-09-800816"
"09","41607000","11-09-800816"
"09","41608000","11-09-800819"
"09","41609000","11-09-800820"
"09","41701000","11-09-801267"
"09","41702000","11-09-801268"
"09","41703000","11-09-801269"
"09","41704000","11-09-801270"
"09","41705000","11-09-801271"
"09","41706000","11-09-801272"
"09","41707000","11-09-801273"
"09","41708000","11-09-801274"
"09","41709000","11-09-801275"
"09","41710000","11-09-801276"
"09","41711000","11-09-801258"
"09","41712000","11-09-801259"
"09","41713000","11-09-801260"
"09","41714000","11-09-801261"
"09","41715000","11-09-801262"
"09","41716000","11-09-801263"
"09","41717000","11-09-801264"
"09","41718000","11-09-801265"
"09","41719000","11-09-801266"
"09","41801000","11-09-800821"
"09","41802000","11-09-800822"
"09","41803000","11-09-800823"
"09","41804000","11-09-800824"
"09","41805000","11-09-800826"
"09","41806000","11-09-800827"
"09","41807000","11-09-800828"
"09","41808000","11-09-800829"
"09","41809000","11-09-800825"
"09","41901000","11-09-800830"
"09","41902000","11-09-800831"
"09","41903000","11-09-800832"
"09","41904000","11-09-800833"
"09","41905000","11-09-800834"
"09","41906000","11-09-800835"
"09","41907000","11-09-800836"
"09","41908000","11-09-800837"
"09","41909000","11-09-800838"
"09","41910000","11-09-800839"
"09","41911000","11-09-800840"
"09","41912000","11-09-800841"
"09","41913000","11-09-800842"
"09","41914000","11-09-800843"
"09","41915000","11-09-800844"
"09","41916000","11-09-800845"
"09","41917000","11-09-800846"
"09","41918000","11-09-800847"
"09","41919000","11-09-800848"
"09","41920000","11-09-800849"
"09","41921000","11-09-800850"
"09","41922000","11-09-800851"
"09","41923000","11-09-800852"
"09","42001000","11-09-800853"
"09","42002000","11-09-800854"
"09","42003000","11-09-800855"
"09","42004000","11-09-800856"
"09","42005000","11-09-800857"
"09","42006000","11-09-800858"
"09","42007000","11-09-800859"
"09","42008000","11-09-800860"
"09","42009000","11-09-800861"
"09","42010000","11-09-800865"
"09","42011000","11-09-130476"
"09","42012000","11-09-800866"
"09","42013000","11-09-800867"
"09","42014000","11-09-130477"
"09","42015000","11-09-800868"
"09","42016000","11-09-800869"
"09","42017000","11-09-800870"
"09","42018000","11-09-800871"
"09","42019000","11-09-800872"
"09","42020000","11-09-800873"
"09","42021000","11-09-800862"
"09","42022000","11-09-800863"
"09","42023000","11-09-800864"
"09","42101000","11-09-800874"
"09","42102000","11-09-800875"
"09","42103000","11-09-800876"
"09","42104000","11-09-800877"
"09","42105000","11-09-800881"
"09","42106000","11-09-800882"
"09","42107000","11-09-800878"
"09","42108000","11-09-800879"
"09","42109000","11-09-800880"
"09","42201000","11-09-800885"
"09","42202000","11-09-800886"
"09","42203000","11-09-800887"
"09","42204000","11-09-800883"
"09","42205000","11-09-800884"
"09","42206000","11-09-800888"
"09","42207000","11-09-800889"
"09","42208000","11-09-800890"
"09","42209000","11-09-800891"
"09","42210000","11-09-800892"
"09","42211000","11-09-800893"
"09","42301000","11-09-800895"
"09","42302000","11-09-800894"
"09","42303000","11-09-800896"
"09","42304000","11-09-800897"
"09","42305000","11-09-800898"
"09","42306000","11-09-800899"
"09","42307000","11-09-800900"
"09","42308000","11-09-800901"
"09","42309000","11-09-800902"
"09","42310000","11-09-800903"
"09","42401000","11-09-800909"
"09","42402000","11-09-800910"
"09","42403000","11-09-800911"
"09","42404000","11-09-800906"
"09","42405000","11-09-800907"
"09","42406000","11-09-800908"
"09","42407000","11-09-800904"
"09","42408000","11-09-800905"
"09","42409000","11-09-800914"
"09","42410000","11-09-800912"
"09","42411000","11-09-800913"
"09","42501000","11-09-800915"
"09","42502000","11-09-800916"
"09","42503000","11-09-800918"
"09","42504000","11-09-800919"
"09","42505000","11-09-800917"
"09","42506000","11-09-800920"
"09","42507000","11-09-800921"
"09","42508000","11-09-800922"
"09","42509000","11-09-800923"
"09","42510000","11-09-800924"
"09","42511000","11-09-800925"
"09","42512000","11-09-800926"
"09","42513000","11-09-800927"
"09","42514000","01-09-42514000"
"09","42601000","11-09-800928"
"09","42602000","11-09-800929"
"09","42603000","11-09-800930"
"09","42604000","11-09-800931"
"09","42605000","11-09-800932"
"09","42606000","11-09-800933"
"09","42607000","11-09-800934"
"09","42608000","11-09-800935"
"09","42609000","11-09-800936"
"09","42610000","11-09-800937"
"09","42611000","11-09-800938"
"09","42612000","11-09-800939"
"09","42613000","11-09-800940"
"09","42614000","11-09-800941"
"09","42615000","11-09-142396"
"09","42616000","11-09-800942"
"09","42617000","11-09-800943"
"09","42618000","11-09-800944"
"09","42619000","11-09-800945"
"09","42701000","11-09-800947"
"09","42702000","11-09-800948"
"09","42703000","11-09-800946"
"09","42704000","11-09-800950"
"09","42705000","11-09-800951"
"09","42706000","11-09-800952"
"09","42707000","11-09-800953"
"09","42708000","11-09-800954"
"09","42709000","11-09-800955"
"09","42801000","11-09-800956"
"09","42802000","11-09-800957"
"09","42803000","11-09-800958"
"09","42804000","11-09-800963"
"09","42805000","11-09-800964"
"09","42806000","11-09-800959"
"09","42807000","11-09-800960"
"09","42808000","11-09-800961"
"09","42809000","11-09-800962"
"09","42901000","11-09-800965"
"09","42902000","11-09-800966"
"09","42903000","11-09-800967"
"09","42904000","11-09-800968"
"09","42905000","11-09-800969"
"09","42906000","11-09-800970"
"09","42907000","11-09-800971"
"09","43001000","11-09-800972"
"09","43002000","11-09-800973"
"09","43003000","11-09-800974"
"09","43004000","11-09-800975"
"09","43005000","11-09-800976"
"09","43006000","11-09-800977"
"09","43007000","11-09-800978"
"09","43008000","11-09-800979"
"09","43101000","11-09-800980"
"09","43102000","11-09-800981"
"09","43103000","11-09-800982"
"09","43104000","11-09-800983"
"09","43105000","11-09-800984"
"09","43106000","11-09-800985"
"09","43201000","11-09-800986"
"09","43202000","11-09-800987"
"09","43203000","11-09-800988"
"09","43204000","11-09-800989"
"09","43205000","11-09-800990"
"09","43206000","11-09-800991"
"09","43207000","11-09-800992"
"09","43301000","11-09-800994"
"09","43302000","11-09-800996"
"09","43303000","11-09-800997"
"09","43304000","11-09-800998"
"09","43305000","11-09-801001"
"09","43306000","11-09-800999"
"09","43307000","11-09-801000"
"09","43308000","11-09-149674"
"09","43401000","11-09-801002"
"09","43402000","11-09-801003"
"09","43403000","11-09-150291"
"09","43404000","11-09-801004"
"09","43405000","11-09-801005"
"09","43406000","11-09-801006"
"09","43407000","11-09-150571"
"09","43408000","11-09-150572"
"09","43409000","11-09-150573"
"09","43410000","11-09-801007"
"09","43501000","11-09-801008"
"09","43502000","11-09-801009"
"09","43503000","11-09-801010"
"09","43504000","11-09-801011"
"09","43505000","11-09-801012"
"09","43506000","11-09-801013"
"09","43507000","11-09-801014"
"09","43508000","11-09-801015"
"09","43509000","11-09-801016"
"09","43510000","11-09-801017"
"09","43601000","11-09-801018"
"09","43602000","11-09-801019"
"09","43603000","11-09-801020"
"09","43604000","11-09-801021"
"09","43605000","11-09-801022"
"09","43606000","11-09-801023"
"09","43607000","11-09-801024"
"09","43608000","11-09-801025"
"09","43609000","11-09-801026"
"09","43610000","11-09-801027"
"09","43611000","11-09-801028"
"09","43612000","11-09-152869"
"09","43613000","11-09-801029"
"09","43614000","11-09-801030"
"09","43615000","11-09-801031"
"09","43616000","11-09-801032"
"09","43617000","11-09-152870"
"09","43618000","11-09-801033"
"09","43701000","11-09-801034"
"09","43702000","11-09-801035"
"09","43703000","11-09-801036"
"09","43704000","11-09-801037"
"09","43801000","11-09-801038"
"09","43802000","11-09-801039"
"09","43803000","11-09-801040"
"09","43804000","11-09-801043"
"09","43805000","11-09-801041"
"09","43806000","11-09-801042"
"09","43807000","11-09-801044"
"09","43901000","11-09-801046"
"09","43902000","11-09-801047"
"09","43903000","11-09-801045"
"09","43904000","11-09-801048"
"09","43905000","11-09-801049"
"09","44001000","11-09-801050"
"09","44002000","11-09-801051"
"09","44003000","11-09-801052"
"09","44004000","11-09-801053"
"09","44005000","11-09-801054"
"09","44006000","11-09-801055"
"09","44007000","11-09-801056"
"09","44008000","11-09-801057"
"09","44101000","11-09-801060"
"09","44102000","11-09-801058"
"09","44103000","11-09-801059"
"09","44201000","11-09-801061"
"09","44202000","11-09-801062"
"09","44203000","11-09-801063"
"09","44204000","11-09-801064"
"09","44205000","11-09-801065"
"09","44206000","11-09-801066"
"09","44301000","11-09-801070"
"09","44302000","11-09-801071"
"09","44303000","11-09-801072"
"09","44304000","11-09-801073"
"09","44305000","11-09-801074"
"09","44306000","11-09-801068"
"09","44307000","11-09-801069"
"09","44401000","11-09-801075"
"09","44402000","11-09-801076"
"09","44403000","11-09-801077"
"09","44404000","11-09-801078"
"09","44405000","11-09-801079"
"09","44406000","11-09-801080"
"09","44407000","11-09-801081"
"09","44501000","11-09-801082"
"09","44502000","11-09-801083"
"09","44503000","11-09-801086"
"09","44504000","11-09-801087"
"09","44505000","11-09-801084"
"09","44506000","11-09-161736"
"09","44507000","11-09-801085"
"09","44508000","11-09-801089"
"09","44509000","11-09-801090"
"09","44510000","11-09-801091"
"09","44511000","11-09-162518"
"09","44512000","11-09-801088"
"09","44513000","11-09-801092"
"09","44601000","11-09-801093"
"09","44602000","11-09-801094"
"09","44603000","11-09-801095"
"09","44604000","11-09-801096"
"09","44605000","11-09-801097"
"09","44606000","11-09-801098"
"09","44607000","11-09-801099"
"09","44608000","01-09-44608000"
"09","44609000","11-09-801100"
"09","44610000","11-09-801101"
"09","44611000","11-09-801102"
"09","44612000","11-09-801103"
"09","44701000","11-09-801105"
"09","44702000","11-09-801106"
"09","44703000","11-09-801107"
"09","44704000","11-09-801108"
"09","44705000","11-09-801109"
"09","44706000","11-09-801110"
"09","44707000","11-09-801111"
"09","44801000","11-09-801112"
"09","44802000","01-09-44802000"
"09","44803000","11-09-801113"
"09","44804000","11-09-167328"
"09","44805000","11-09-801114"
"09","44806000","11-09-801116"
"09","44807000","11-09-801115"
"09","44901000","11-09-801117"
"09","44902000","11-09-801118"
"09","44903000","11-09-169575"
"09","44904000","11-09-801119"
"09","44905000","11-09-801121"
"09","44906000","11-09-801122"
"09","44907000","11-09-801120"
"09","45001000","11-09-801123"
"09","45002000","11-09-801124"
"09","45003000","11-09-801125"
"09","45004000","11-09-801126"
"09","45101000","11-09-801127"
"09","45102000","11-09-801128"
"09","45201000","11-09-801129"
"09","45202000","11-09-801130"
"09","45203000","11-09-801131"
"09","45204000","11-09-801132"
"09","45301000","11-09-801133"
"09","45302000","11-09-801134"
"09","45303000","11-09-801135"
"09","45304000","11-09-801136"
"09","45305000","11-09-801137"
"09","45306000","11-09-801138"
"09","45307000","11-09-175980"
"09","45401000","11-09-801139"
"09","45402000","11-09-801140"
"09","45403000","11-09-801141"
"09","45404000","11-09-801143"
"09","45501000","11-09-801145"
"09","45502000","11-09-801147"
"09","45601000","11-09-801148"
"09","45602000","11-09-182984"
"09","45603000","11-09-801149"
"09","45604000","11-09-801150"
"09","45605000","11-09-801151"
"09","45701000","11-09-801152"
"09","45702000","11-09-801153"
"09","45703000","11-09-801154"
"09","45704000","11-09-801156"
"09","45705000","11-09-801157"
"09","45706000","11-09-801155"
"09","45801000","11-09-801158"
"09","45802000","11-09-801159"
"09","45803000","11-09-801160"
"09","45804000","11-09-185905"
"09","45805000","11-09-801161"
"09","45806000","11-09-801162"
"09","45807000","11-09-801163"
"09","45808000","11-09-801164"
"09","45809000","11-09-801165"
"09","45901000","11-09-801166"
"09","45902000","11-09-801167"
"09","45903000","11-09-801168"
"09","45904000","11-09-801169"
"09","45905000","11-09-801170"
"09","45906000","11-09-801171"
"09","45907000","11-09-801172"
"09","46001000","11-09-801173"
"09","46002000","11-09-801174"
"09","46003000","11-09-801175"
"09","46004000","11-09-801176"
"09","46005000","11-09-801177"
"09","46006000","11-09-801178"
"09","46007000","11-09-801179"
"09","46008000","11-09-801180"
"09","46009000","11-09-801181"
"09","46010000","11-09-801182"
"09","46101000","11-09-801183"
"09","46102000","11-09-801184"
"09","46103000","11-09-801185"
"09","46104000","11-09-801186"
"09","46105000","11-09-801187"
"09","46106000","11-09-194086"
"09","46107000","11-09-801188"
"09","46108000","11-09-194087"
"09","46109000","11-09-194088"
"09","46110000","11-09-801189"
"09","46111000","11-09-801190"
"09","46112000","11-09-801191"
"09","46113000","11-09-801192"
"09","46114000","11-09-801193"
"09","46115000","11-09-801194"
"09","46201000","11-09-801195"
"09","46202000","11-09-801196"
"09","46203000","11-09-801197"
"09","46204000","11-09-801198"
"09","46205000","11-09-801199"
"09","46206000","11-09-801200"
"09","46207000","11-09-197190"
"09","46208000","11-09-801201"
"09","46209000","11-09-197679"
"09","46301000","11-09-801202"
"09","46302000","11-09-801203"
"09","46303000","11-09-801207"
"09","46304000","11-09-801204"
"09","46305000","11-09-801205"
"09","46306000","11-09-801206"
"09","46307000","11-09-801208"
"09","46308000","11-09-801209"
"09","46309000","11-09-801210"
"09","46401000","11-09-801211"
"09","46402000","11-09-801212"
"09","46403000","11-09-801213"
"09","46404000","11-09-801214"
"09","46405000","11-09-801215"
"09","46406000","11-09-801216"
"09","46407000","11-09-801218"
"09","46408000","11-09-801217"
"09","46409000","11-09-203003"
"09","46501000","11-09-801219"
"09","46502000","11-09-801220"
"09","46503000","11-09-801221"
"09","46504000","11-09-801222"
"09","46505000","11-09-801223"
"09","46506000","11-09-801224"
"09","46507000","11-09-801225"
"09","46508000","11-09-801226"
"09","46601000","11-09-207810"
"09","46602000","11-09-801227"
"09","46603000","11-09-801228"
"09","46604000","11-09-801229"
"09","46605000","11-09-801230"
"09","46606000","11-09-801231"
"09","46701000","11-09-208865"
"09","46702000","11-09-801232"
"09","46703000","11-09-209752"
"09","46704000","11-09-209756"
"09","46705000","11-09-801233"
"09","46706000","11-09-209757"
"09","46707000","11-09-209758"
"09","46708000","11-09-801234"
"09","46709000","11-09-209759"
"09","46710000","11-09-801235"
"09","46711000","11-09-801236"
"09","46801000","11-09-801237"
"09","46802000","11-09-801238"
"09","46803000","11-09-801239"
"09","46804000","11-09-801240"
"09","46805000","11-09-801241"
"09","46806000","11-09-801242"
"09","46807000","11-09-801243"
"09","46901000","11-09-801244"
"09","46902000","11-09-211676"
"09","46903000","11-09-801245"
"09","46904000","11-09-801246"
"09","46905000","01-09-46905000"
"09","46906000","11-09-801247"
"09","47001000","11-09-801248"
"09","47002000","11-09-801249"
"09","47003000","11-09-801250"
"09","47004000","11-09-801251"
"09","47005000","11-09-801252"
"09","47006000","11-09-801253"
"09","47007000","11-09-801254"
"09","47008000","11-09-801257"
"09","47009000","11-09-214381"
"09","47010000","11-09-214382"
"09","47011000","11-09-214383"
"09","47012000","11-09-214384"
"09","47013000","11-09-214385"
"09","47014000","11-09-214386"
"10","40101000","11-10-801279"
"10","40102000","11-10-801277"
"10","40103000","11-10-801278"
"10","40104000","11-10-801280"
"10","40105000","11-10-801281"
"10","40201000","11-10-801282"
"10","40202000","11-10-801283"
"10","40203000","11-10-801285"
"10","40204000","01-10-40204000"
"10","40205000","11-10-801284"
"10","40206000","11-10-801286"
"10","40207000","11-10-801288"
"10","40301000","11-10-801292"
"10","40401000","11-10-801293"
"10","40402000","11-10-801295"
"10","40403000","11-10-801296"
"10","40404000","11-10-801294"
"10","40405000","11-10-801297"
"10","40501000","11-10-801298"
"10","40502000","11-10-801299"
"10","40503000","11-10-801300"
"10","40504000","11-10-801301"
"10","40601000","11-10-801302"
"10","40602000","11-10-801303"
"10","40603000","11-10-801304"
"10","40701000","11-10-801305"
"10","40702000","11-10-801306"
"10","40703000","11-10-801307"
"10","40801000","11-10-801308"
"10","40802000","11-10-801309"
"10","40803000","11-10-801310"
"10","40901000","11-10-801311"
"10","40902000","11-10-801313"
"10","40903000","11-10-801312"
"10","41001000","11-10-801314"
"10","41002000","11-10-225104"
"10","41003000","11-10-801315"
"10","41101000","11-10-801316"
"10","41102000","11-10-801317"
"10","41201000","11-10-801318"
"10","41301000","11-10-801319"
"10","41401000","11-10-801323"
"10","41402000","11-10-801324"
"10","41403000","11-10-801322"
"10","41501000","11-10-801325"
"10","41502000","11-10-801326"
"10","41503000","11-10-801327"
"10","41504000","11-10-801328"
"10","41601000","11-10-801331"
"10","41602000","11-10-801329"
"10","41603000","11-10-801330"
"10","41701000","11-10-801334"
"10","41702000","11-10-801332"
"10","41703000","11-10-801333"
"10","41704000","11-10-801335"
"10","41705000","11-10-801336"
"10","41801000","11-10-801337"
"10","41802000","11-10-801338"
"10","41803000","11-10-801339"
"10","41901000","11-10-801340"
"10","41902000","01-10-41902000"
"10","41903000","11-10-801341"
"10","41904000","11-10-801342"
"10","42001000","11-10-801343"
"10","42002000","11-10-801346"
"10","42101000","11-10-801349"
"10","42102000","11-10-801350"
"10","42201000","11-10-801351"
"10","42202000","11-10-801353"
"10","42203000","11-10-801354"
"10","42204000","11-10-240182"
"10","42205000","11-10-801352"
"10","42301000","11-10-801355"
"10","42302000","11-10-801356"
"10","42401000","11-10-801357"
"10","42402000","11-10-801358"
"10","42403000","11-10-243123"
"10","42404000","11-10-801359"
"10","42501000","11-10-801360"
"10","42502000","11-10-801361"
"10","42601000","11-10-801362"
"10","42602000","11-10-801363"
"10","42701000","11-10-801365"
"10","42702000","11-10-801364"
"10","42703000","11-10-801366"
"10","42704000","11-10-801368"
"10","42705000","11-10-801367"
"10","42801000","11-10-801369"
"10","42802000","11-10-801370"
"10","42803000","11-10-801371"
"10","42804000","11-10-801372"
"10","42805000","11-10-801374"
"10","42806000","11-10-801378"
"10","42807000","11-10-801373"
"10","42808000","11-10-801379"
"10","42809000","11-10-801380"
"10","42810000","11-10-801381"
"10","42811000","11-10-801382"
"10","42812000","11-10-801383"
"10","42901000","11-10-801384"
"10","42902000","11-10-801387"
"10","42903000","11-10-801385"
"10","42904000","11-10-801386"
"10","42905000","11-10-801388"
"10","42906000","11-10-801389"
"10","43001000","11-10-801391"
"10","43002000","11-10-801390"
"10","43101000","11-10-801392"
"10","43201000","11-10-801393"
"10","43202000","11-10-801394"
"10","43203000","11-10-801396"
"10","43204000","11-10-801397"
"10","43205000","11-10-801398"
"10","43301000","11-10-801413"
"10","43302000","11-10-801414"
"10","43401000","11-10-801399"
"10","43402000","01-10-43402000"
"10","43403000","11-10-801401"
"10","43404000","11-10-801402"
"10","43405000","11-10-801400"
"10","43501000","11-10-801403"
"10","43502000","11-10-801404"
"10","43503000","11-10-255396"
"10","43504000","11-10-801406"
"10","43505000","11-10-801405"
"10","43601000","11-10-801409"
"10","43602000","11-10-801407"
"10","43603000","11-10-801408"
"10","43701000","11-10-801411"
"10","43702000","11-10-801412"
"11","40101000","11-11-801416"
"11","40201000","11-11-801417"
"11","40202000","11-11-801418"
"11","40301000","11-11-801419"
"11","40302000","11-11-801420"
"11","40401000","11-11-801421"
"11","40402000","11-11-801422"
"11","40403000","11-11-801423"
"11","40404000","01-11-40404000"
"12","40101000","11-12-801424"
"12","40201000","11-12-801426"
"12","40301000","11-12-801427"
"12","40401000","11-12-801428"
"12","40402000","11-12-801429"
"12","40501000","11-12-801443"
"12","40601000","11-12-801431"
"12","40701000","11-12-801432"
"12","40702000","11-12-801433"
"12","40801000","11-12-801435"
"12","41001000","11-12-801446"
"12","41101000","11-12-801447"
"12","41102000","11-12-801448"
"12","41201000","11-12-801437"
"12","41202000","11-12-801438"
"12","41301000","11-12-801441"
"12","41302000","11-12-801440"
"13","40101000","11-13-801451"
"13","40201000","11-13-801462"
"13","40301000","11-13-801454"
"13","40401000","11-13-801455"
"13","40501000","11-13-801456"
"13","40601000","11-13-801457"
"13","40602000","11-13-801458"
"13","40701000","11-13-801466"
"13","40801000","11-13-801460"
"14","40401000","11-14-801470"
"14","40402000","11-14-801469"
"14","40403000","11-14-801471"
"14","40404000","11-14-801472"
"14","40405000","11-14-801473"
"14","40406000","11-14-801474"
"14","40407000","11-14-801475"
"14","40501000","11-14-801479"
"14","40502000","11-14-801481"
"14","40503000","11-14-801488"
"14","40504000","11-14-801476"
"14","40505000","11-14-801480"
"14","40506000","11-14-801478"
"14","40507000","11-14-801477"
"14","40508000","11-14-801484"
"14","40509000","11-14-801483"
"14","40510000","11-14-801482"
"14","40601000","11-14-801487"
"14","40602000","11-14-801469"
"14","40603000","11-14-801488"
"14","40604000","11-14-801486"
"14","40605000","11-14-801485"
"14","40606000","11-14-270116"
"14","40607000","11-14-270122"
"14","40608000","11-14-801476"
"14","40609000","11-14-801491"
"14","40610000","11-14-801490"
"14","40611000","11-14-801489"
"14","40701000","11-14-801487"
"14","40702000","11-14-801494"
"14","40703000","11-14-801493"
"14","40704000","11-14-801476"
"14","40705000","11-14-270312"
"14","40706000","11-14-270313"
"14","40707000","11-14-801495"
"14","40708000","11-14-270314"
"14","40901000","11-14-801496"
"15","40101000","11-15-801497"
"15","40102000","11-15-801498"
"15","40103000","11-15-801499"
"15","40201000","11-15-801501"
"15","40202000","11-15-801502"
"15","40203000","11-15-801503"
"15","40204000","11-15-801500"
"15","40301000","11-15-801505"
"15","40302000","11-15-801506"
"15","40303000","11-15-801507"
"15","40304000","11-15-801504"
"15","40401000","11-15-801508"
"15","40402000","11-15-801510"
"15","40403000","11-15-801509"
"15","40404000","11-15-801511"
"15","40501000","11-15-801512"
"15","40502000","11-15-801513"
"15","40503000","11-15-801514"
"15","40601000","11-15-801516"
"15","40602000","11-15-801516"
"15","40603000","11-15-801517"
"15","40801000","11-15-801519"
"16","40101000","11-16-801520"
"16","40102000","11-16-801521"
"16","40103000","11-16-271864"
"16","40104000","11-16-271866"
"16","40105000","01-16-40105000"
"16","40106000","11-16-801523"
"16","40107000","11-16-801523"
"16","40108000","11-16-801523"
"16","40109000","11-16-801523"
"16","40110000","11-16-801523"
"16","40111000","11-16-272002"
"16","40112000","11-16-272081"
"16","40113000","11-16-801525"
"16","40201000","11-16-801526"
"16","40202000","11-16-801527"
"16","40203000","11-16-801529"
"16","40204000","11-16-801530"
"16","40301000","11-16-801532"
"16","40302000","11-16-801532"
"16","40303000","11-16-801532"
"16","40401000","11-16-801534"
"16","40402000","11-16-801533"
"16","40403000","11-16-801535"
"17","40101000","11-17-801536"
"17","40201000","11-17-801537"
"17","40202000","11-17-801538"
"17","40301000","11-17-801539"
"17","40401000","11-17-801540"
"17","40402000","11-17-801541"
"17","40501000","11-17-801542"
"17","40601000","11-17-278353"
"17","40602000","11-17-801543"
"17","40603000","11-17-801544"
"17","40604000","11-17-278354"
"17","40605000","11-17-278355"
"17","40606000","11-17-278358"
"17","40607000","11-17-278359"
"17","40608000","11-17-801543"
"17","40701000","11-17-801545"
"18","40101000","11-18-801546"
"18","40102000","11-18-801547"
"18","40103000","11-18-801622"
"18","40104000","11-18-280388"
"18","40201000","11-18-280885"
"18","40202000","11-18-801548"
"18","40203000","11-18-801549"
"18","40204000","11-18-801550"
"18","40205000","11-18-801551"
"18","40206000","11-18-281338"
"18","40207000","11-18-801552"
"18","40208000","11-18-281759"
"18","40301000","11-18-801553"
"18","40302000","11-18-801554"
"18","40303000","11-18-282403"
"18","40401000","11-18-301806"
"18","40402000","11-18-801620"
"18","40403000","11-18-301325"
"18","40404000","11-18-801621"
"18","40405000","11-18-801623"
"18","40501000","11-18-801555"
"18","40502000","11-18-801556"
"18","40503000","11-18-801557"
"18","40504000","11-18-801558"
"18","40505000","11-18-283005"
"18","40506000","11-18-801559"
"18","40507000","11-18-801560"
"18","40601000","11-18-801624"
"18","40602000","11-18-302704"
"18","40603000","11-18-302705"
"18","40604000","11-18-801624"
"18","40605000","11-18-303357"
"18","40606000","11-18-303423"
"18","40607000","11-18-801627"
"18","40608000","11-18-801626"
"18","40609000","11-18-303624"
"18","40701000","11-18-801628"
"18","40702000","11-18-801629"
"18","40801000","11-18-801632"
"18","40802000","11-18-801630"
"18","40803000","11-18-801631"
"18","40804000","11-18-801633"
"18","40901000","11-18-283613"
"18","40902000","11-18-801561"
"18","41001000","11-18-801562"
"18","41002000","11-18-801563"
"18","41003000","11-18-284816"
"18","41004000","11-18-284817"
"18","41005000","11-18-801565"
"18","41006000","11-18-801566"
"18","41007000","11-18-801567"
"18","41008000","11-18-801568"
"18","41009000","11-18-285495"
"18","41010000","11-18-801569"
"18","41101000","11-18-801570"
"18","41102000","11-18-801571"
"18","41103000","11-18-801572"
"18","41104000","11-18-286340"
"18","41105000","11-18-801573"
"18","41106000","11-18-801574"
"18","41201000","11-18-801576"
"18","41202000","11-18-801577"
"18","41301000","11-18-801579"
"18","41302000","11-18-801580"
"18","41303000","11-18-289621"
"18","41401000","11-18-801581"
"18","41402000","11-18-801582"
"18","41403000","11-18-801583"
"18","41404000","11-18-290741"
"18","41405000","11-18-801584"
"18","41406000","11-18-291062"
"18","41407000","11-18-801585"
"18","41408000","11-18-291063"
"18","41409000","11-18-291064"
"18","41410000","11-18-291065"
"18","41501000","11-18-801586"
"18","41502000","11-18-291355"
"18","41503000","11-18-801587"
"18","41504000","11-18-291703"
"18","41506000","11-18-291704"
"18","41507000","11-18-292012"
"18","41508000","11-18-801588"
"18","41509000","11-18-292421"
"18","41601000","11-18-801589"
"18","41602000","11-18-801590"
"18","41603000","11-18-801591"
"18","41604000","11-18-801594"
"18","41605000","11-18-801593"
"18","41701000","01-18-41701000"
"18","41702000","11-18-293676"
"18","41703000","11-18-801595"
"18","41704000","11-18-293752"
"18","41705000","11-18-293753"
"18","41706000","11-18-801598"
"18","41707000","11-18-801597"
"18","41801000","11-18-801599"
"18","41802000","11-18-801600"
"18","41803000","11-18-801601"
"18","41804000","11-18-294283"
"18","41805000","11-18-801602"
"18","41806000","11-18-801603"
"18","41901000","11-18-801604"
"18","41902000","11-18-801605"
"18","41903000","11-18-801606"
"18","41904000","11-18-801608"
"18","41905000","11-18-801609"
"18","41906000","11-18-801607"
"18","42001000","11-18-801610"
"18","42002000","11-18-801611"
"18","42003000","11-18-801612"
"18","42004000","11-18-801613"
"18","42101000","11-18-801614"
"18","42102000","11-18-299386"
"18","42103000","11-18-801614"
"18","42104000","11-18-299388"
"18","42105000","11-18-299389"
"18","42106000","11-18-299492"
"18","42107000","11-18-801615"
"18","42201000","11-18-801616"
"18","42202000","11-18-801617"
