pc11_state_id,pc11_town_id,shrid
"20","374144","11-20-374144"
"20","374963","11-20-374963"
"20","375635","11-20-375635"
"20","376061","11-20-376061"
"20","377852","11-20-377852"
"20","377916","11-20-377916"
"20","377917","11-20-377917"
"20","377918","11-20-377918"
"20","377919","11-20-377919"
"20","377920","11-20-377920"
"20","378290","11-20-378290"
"20","378378","11-20-378378"
"20","378379","11-20-378379"
"20","378866","11-20-378866"
"20","378867","11-20-378867"
"20","379287","11-20-379287"
"20","379288","11-20-379288"
"20","379462","11-20-379462"
"20","801763","11-20-801763"
"20","801764","11-20-801764"
"20","801765","11-20-801765"
"20","801766","11-20-801766"
"20","801767","11-20-801767"
"20","801768","11-20-801768"
"20","801769","11-20-801769"
"20","801770","11-20-801770"
"20","801771","11-20-801771"
"20","801772","11-20-801772"
"20","801773","11-20-801773"
"20","801774","11-20-801774"
"20","801775","11-20-801775"
"20","801776","11-20-801776"
"20","801777","11-20-801777"
"20","801778","11-20-801778"
"20","801779","11-20-801779"
"20","801780","11-20-801780"
"20","801781","11-20-801781"
"20","801782","11-20-801782"
"20","801783","11-20-801783"
"20","801784","11-20-801784"
"20","801785","11-20-801785"
"20","801786","11-20-801786"
"20","801787","11-20-801787"
"20","801788","11-20-801788"
"20","801789","11-20-801789"
"20","801790","11-20-801790"
"20","801791","11-20-801791"
"20","801792","11-20-801792"
"20","801793","11-20-801793"
"20","801794","11-20-801794"
"20","801795","11-20-801795"
"20","801796","11-20-801796"
"20","801797","11-20-801797"
"20","801798","11-20-801798"
"20","801799","11-20-801799"
"20","801800","11-20-801800"
"20","801801","11-20-801801"
"20","801802","11-20-801802"
"21","380309","11-21-380309"
"21","380419","11-21-380419"
"21","380612","11-21-380612"
"21","380613","11-21-380613"
"21","380737","11-21-380737"
"21","381073","11-21-381073"
"21","381107","11-21-381107"
"21","381702","11-21-381702"
"21","384265","11-21-384265"
"21","384373","11-21-384373"
"21","384612","11-21-384612"
"21","384613","11-21-384613"
"21","384647","11-21-384647"
"21","384803","11-21-384803"
"21","384964","11-21-384964"
"21","385209","11-21-385209"
"21","385278","11-21-385278"
"21","385392","11-21-385392"
"21","385509","11-21-385509"
"21","385564","11-21-385564"
"21","386860","11-21-386860"
"21","388645","11-21-388645"
"21","394886","11-21-394886"
"21","397173","11-21-397173"
"21","397783","11-21-397783"
"21","398818","11-21-398818"
"21","399027","11-21-399027"
"21","399153","11-21-399153"
"21","399154","11-21-399154"
"21","399315","11-21-399315"
"21","399421","11-21-399421"
"21","399422","11-21-399422"
"21","400546","11-21-400546"
"21","400547","11-21-400547"
"21","401372","11-21-401372"
"21","401469","11-21-401469"
"21","401470","11-21-401470"
"21","402000","11-21-402000"
"21","402315","11-21-402315"
"21","403392","11-21-403392"
"21","403538","11-21-403538"
"21","403727","11-21-403727"
"21","403904","11-21-403904"
"21","404088","11-21-404088"
"21","404089","11-21-404089"
"21","404090","11-21-404090"
"21","404091","11-21-404091"
"21","404105","11-21-404105"
"21","404106","11-21-404106"
"21","404118","11-21-404118"
"21","404119","11-21-404119"
"21","404120","11-21-404120"
"21","404192","11-21-404192"
"21","404193","11-21-404193"
"21","404194","11-21-404194"
"21","405611","11-21-405611"
"21","406078","11-21-406078"
"21","406325","11-21-406325"
"21","406632","11-21-406632"
"21","406975","11-21-406975"
"21","406976","11-21-406976"
"21","406977","11-21-406977"
"21","407456","11-21-407456"
"21","407607","11-21-407607"
"21","407707","11-21-407707"
"21","407708","11-21-407708"
"21","407709","11-21-407709"
"21","408169","11-21-408169"
"21","408170","11-21-408170"
"21","408299","11-21-408299"
"21","408665","11-21-408665"
"21","409802","11-21-409802"
"21","410351","11-21-410351"
"21","410673","11-21-410673"
"21","410674","11-21-410674"
"21","411193","11-21-411193"
"21","411296","11-21-411296"
"21","411360","11-21-411360"
"21","411948","11-21-411948"
"21","412057","11-21-412057"
"21","412128","11-21-412128"
"21","412160","11-21-412160"
"21","412347","11-21-412347"
"21","412551","11-21-412551"
"21","412604","11-21-412604"
"21","412605","11-21-412605"
"21","412606","11-21-412606"
"21","412607","11-21-412607"
"21","412633","11-21-412633"
"21","412634","11-21-412634"
"21","412725","11-21-412725"
"21","412726","11-21-412726"
"21","413350","11-21-413350"
"21","413958","11-21-413958"
"21","414260","11-21-414260"
"21","414848","11-21-414848"
"21","416820","11-21-416820"
"21","417521","11-21-417521"
"21","419524","11-21-419524"
"21","419976","11-21-419976"
"21","420513","11-21-420513"
"21","421195","11-21-421195"
"21","421343","11-21-421343"
"21","422708","11-21-422708"
"21","424227","11-21-424227"
"21","425011","11-21-425011"
"21","425462","11-21-425462"
"21","425727","11-21-425727"
"21","426511","11-21-426511"
"21","427270","11-21-427270"
"21","427776","11-21-427776"
"21","428090","11-21-428090"
"21","428283","11-21-428283"
"21","429994","11-21-429994"
"21","429995","11-21-429995"
"21","430673","11-21-430673"
"21","801803","11-21-801803"
"21","801804","11-21-801804"
"21","801805","11-21-801805"
"21","801806","11-21-801806"
"21","801807","11-21-801807"
"21","801808","11-21-801808"
"21","801809","11-21-801809"
"21","801810","11-21-801810"
"21","801811","11-21-801811"
"21","801812","11-21-801812"
"21","801813","11-21-801813"
"21","801814","11-21-801814"
"21","801815","11-21-801815"
"21","801816","11-21-801816"
"21","801817","11-21-801817"
"21","801818","11-21-801818"
"21","801819","11-21-801819"
"21","801820","11-21-801820"
"21","801821","11-21-801821"
"21","801822","11-21-801822"
"21","801823","11-21-801823"
"21","801824","11-21-801824"
"21","801825","11-21-801825"
"21","801826","11-21-801826"
"21","801827","11-21-801827"
"21","801828","11-21-801828"
"21","801829","11-21-801829"
"21","801830","11-21-801830"
"21","801831","11-21-801831"
"21","801832","11-21-801832"
"21","801833","11-21-801833"
"21","801834","11-21-801834"
"21","801835","11-21-801835"
"21","801836","11-21-801836"
"21","801837","11-21-801837"
"21","801838","11-21-801838"
"21","801839","11-21-801839"
"21","801840","11-21-801840"
"21","801841","11-21-801841"
"21","801842","11-21-801842"
"21","801843","11-21-801843"
"21","801844","11-21-801844"
"21","801845","11-21-801845"
"21","801846","11-21-801846"
"21","801847","11-21-801847"
"21","801848","11-21-801848"
"21","801849","11-21-801849"
"21","801850","11-21-801850"
"21","801851","11-21-801851"
"21","801852","11-21-801852"
"21","801853","11-21-801853"
"21","801854","11-21-801854"
"21","801855","11-21-801855"
"21","801856","11-21-801856"
"21","801857","11-21-801857"
"21","801858","11-21-801858"
"21","801859","11-21-801859"
"21","801860","11-21-801860"
"21","801861","11-21-801861"
"21","801862","11-21-801862"
"21","801863","11-21-801863"
"21","801864","11-21-801864"
"21","801865","11-21-801865"
"21","801866","11-21-801866"
"21","801867","11-21-801867"
"21","801868","11-21-801868"
"21","801869","11-21-801869"
"21","801870","11-21-801870"
"21","801871","11-21-801871"
"21","801872","11-21-801872"
"21","801873","11-21-801873"
"21","801874","11-21-801874"
"21","801875","11-21-801875"
"21","801876","11-21-801876"
"21","801877","11-21-801877"
"21","801878","11-21-801878"
"21","801879","11-21-801879"
"21","801880","11-21-801880"
"21","801881","11-21-801881"
"21","801882","11-21-801882"
"21","801883","11-21-801883"
"21","801884","11-21-801884"
"21","801885","11-21-801885"
"21","801886","11-21-801886"
"21","801887","11-21-801887"
"21","801888","11-21-801888"
"21","801889","11-21-801889"
"21","801890","11-21-801890"
"21","801891","11-21-801891"
"21","801892","11-21-801892"
"21","801893","11-21-801893"
"21","801894","11-21-801894"
"21","801895","11-21-801895"
"21","801896","11-21-801896"
"21","801897","11-21-801897"
"21","801898","11-21-801898"
"21","801899","11-21-801899"
"21","801900","11-21-801900"
"21","801901","11-21-801901"
"21","801902","11-21-801902"
"21","801903","11-21-801903"
"21","801904","11-21-801904"
"21","801905","11-21-801905"
"21","801906","11-21-801906"
"21","801907","11-21-801907"
"21","801908","11-21-801908"
"21","801909","11-21-801909"
"22","431500","11-22-431500"
"22","432613","11-22-432613"
"22","432614","11-22-432614"
"22","434068","11-22-434068"
"22","435923","11-22-435923"
"22","436411","11-22-436411"
"22","438767","11-22-438767"
"22","438768","11-22-438768"
"22","438769","11-22-438769"
"22","438770","11-22-438770"
"22","443594","11-22-443594"
"22","443851","11-22-443851"
"22","444587","11-22-444587"
"22","444782","11-22-444782"
"22","801910","11-22-801910"
"22","801911","11-22-801911"
"22","801912","11-22-801912"
"22","801913","11-22-801913"
"22","801914","11-22-801914"
"22","801915","11-22-801915"
"22","801916","11-22-801916"
"22","801917","11-22-801917"
"22","801918","11-22-801918"
"22","801919","11-22-801919"
"22","801920","11-22-801920"
"22","801921","11-22-801921"
"22","801922","11-22-801922"
"22","801923","11-22-801923"
"22","801924","11-22-801924"
"22","801925","11-22-801925"
"22","801926","11-22-801926"
"22","801927","11-22-801927"
"22","801928","11-22-801928"
"22","801929","11-22-801929"
"22","801930","11-22-801930"
"22","801931","11-22-801931"
"22","801932","11-22-801932"
"22","801933","11-22-801933"
"22","801934","11-22-801934"
"22","801935","11-22-801935"
"22","801936","11-22-801936"
"22","801937","11-22-801937"
"22","801938","11-22-801938"
"22","801939","11-22-801939"
"22","801940","11-22-801940"
"22","801941","11-22-801941"
"22","801942","11-22-801942"
"22","801943","11-22-801943"
"22","801944","11-22-801944"
"22","801945","11-22-801945"
"22","801946","11-22-801946"
"22","801947","11-22-801947"
"22","801948","11-22-801948"
"22","801949","11-22-801949"
"22","801950","11-22-801950"
"22","801951","11-22-801951"
"22","801952","11-22-801952"
"22","801953","11-22-801953"
"22","801954","11-22-801954"
"22","801955","11-22-801955"
"22","801956","11-22-801956"
"22","801957","11-22-801957"
"22","801958","11-22-801958"
"22","801959","11-22-801959"
"22","801960","11-22-801960"
"22","801961","11-22-801961"
"22","801962","11-22-801962"
"22","801963","11-22-801963"
"22","801964","11-22-801964"
"22","801965","11-22-438768"
"22","801966","11-22-801966"
"22","801967","11-22-801967"
"22","801968","11-22-801968"
"22","801969","11-22-801969"
"22","801970","11-22-801970"
"22","801971","11-22-801971"
"22","801972","11-22-801972"
"22","801973","11-22-801973"
"22","801974","11-22-801974"
"22","801975","11-22-801975"
"22","801976","11-22-801976"
"22","801977","11-22-801977"
"22","801978","11-22-801978"
"22","801979","11-22-801977"
"22","801980","11-22-801980"
"22","801981","11-22-801981"
"22","801982","11-22-801982"
"22","801983","11-22-801983"
"22","801984","11-22-801984"
"22","801985","11-22-801985"
"22","801986","11-22-801986"
"22","801987","11-22-801987"
"22","801988","11-22-801988"
"22","801989","11-22-801989"
"22","801990","11-22-801990"
"22","801991","11-22-801991"
"22","801992","11-22-801992"
"22","801993","11-22-801993"
"22","801994","11-22-801994"
"22","801995","11-22-801995"
"22","801996","11-22-801996"
"22","801997","11-22-801997"
"22","801998","11-22-801998"
"22","801999","11-22-801999"
"22","802000","11-22-802000"
"22","802001","11-22-802001"
"22","802002","11-22-802002"
"22","802003","11-22-802003"
"22","802004","11-22-802004"
"22","802005","11-22-802005"
"22","802006","11-22-802006"
"22","802007","11-22-802007"
"22","802008","11-22-802008"
"22","802009","11-22-802009"
"22","802010","11-22-802010"
"22","802011","11-22-802011"
"22","802012","11-22-802012"
"22","802013","11-22-802013"
"22","802014","11-22-802014"
"22","802015","11-22-802015"
"22","802016","11-22-802016"
"22","802017","11-22-802016"
"22","802018","11-22-802018"
"22","802019","11-22-802019"
"22","802020","11-22-802020"
"22","802021","11-22-802021"
"22","802022","11-22-802022"
"22","802023","11-22-802023"
"22","802024","11-22-802024"
"22","802025","11-22-802025"
"22","802026","11-22-802026"
"22","802027","11-22-802027"
"22","802028","11-22-802028"
"22","802029","11-22-802029"
"22","802030","11-22-802030"
"22","802031","11-22-802031"
"22","802032","11-22-802032"
"22","802033","11-22-802033"
"22","802034","11-22-802034"
"22","802035","11-22-802035"
"22","802036","11-22-802036"
"22","802037","11-22-802037"
"22","802038","11-22-802038"
"22","802039","11-22-802039"
"22","802040","11-22-802040"
"22","802041","11-22-802041"
"22","802042","11-22-802042"
"22","802043","11-22-802043"
"22","802044","11-22-802044"
"22","802045","11-22-802045"
"22","802046","11-22-802046"
"22","802047","11-22-802047"
"22","802048","11-22-802048"
"22","802049","11-22-802049"
"22","802050","11-22-802050"
"22","802051","11-22-802051"
"22","802052","11-22-802052"
"22","802053","11-22-802053"
"22","802054","11-22-802054"
"22","802055","11-22-802055"
"22","802056","11-22-802056"
"22","802057","11-22-802057"
"22","802058","11-22-802058"
"22","802059","11-22-802059"
"22","802060","11-22-802060"
"22","802061","11-22-802061"
"22","802062","11-22-802062"
"22","802063","11-22-802063"
"22","802064","11-22-802064"
"22","802065","11-22-802065"
"22","802066","11-22-802066"
"22","802067","11-22-802067"
"22","802068","11-22-802068"
"22","802069","11-22-802069"
"22","802070","11-22-802070"
"22","802071","11-22-802071"
"22","802072","11-22-802072"
"22","802073","11-22-802073"
"22","802074","11-22-802074"
"22","802075","11-22-802075"
"22","802076","11-22-802076"
"22","802077","11-22-802077"
"23","452273","11-23-452273"
"23","453453","11-23-453453"
"23","454188","11-23-454188"
"23","454189","11-23-454189"
"23","454190","11-23-454190"
"23","454191","11-23-454191"
"23","457953","11-23-457953"
"23","459749","11-23-459749"
"23","459750","11-23-459750"
"23","460960","11-23-460960"
"23","460961","11-23-802159"
"23","460962","11-23-802159"
"23","460963","11-23-460963"
"23","460964","11-23-460964"
"23","460965","11-23-460965"
"23","460966","11-23-460966"
"23","462255","11-23-462255"
"23","462494","11-23-802167"
"23","462495","11-23-462495"
"23","462691","11-23-462691"
"23","463140","11-23-463140"
"23","463335","11-23-463335"
"23","467331","11-23-467331"
"23","468176","11-23-468176"
"23","468177","11-23-468177"
"23","468238","11-23-468238"
"23","468368","11-23-468368"
"23","469140","11-23-469140"
"23","471043","11-23-471043"
"23","471486","11-23-471486"
"23","473253","11-23-473253"
"23","475181","11-23-475181"
"23","475533","11-23-475533"
"23","476111","11-23-476111"
"23","476238","11-23-476238"
"23","476365","11-23-802273"
"23","476366","11-23-802273"
"23","476367","11-23-802273"
"23","476368","11-23-802273"
"23","476369","11-23-802273"
"23","476370","11-23-476370"
"23","476371","11-23-476371"
"23","476372","11-23-476372"
"23","476373","11-23-476373"
"23","476374","11-23-476374"
"23","476553","11-23-802275"
"23","476554","11-23-476554"
"23","476878","11-23-802278"
"23","477622","11-23-802284"
"23","477623","11-23-802284"
"23","477736","11-23-477736"
"23","478249","11-23-478249"
"23","481320","11-23-481320"
"23","484481","11-23-484481"
"23","485963","11-23-485963"
"23","486095","11-23-486095"
"23","487411","11-23-487411"
"23","487412","11-23-487412"
"23","487413","11-23-487413"
"23","487509","11-23-487509"
"23","487930","11-23-487930"
"23","490021","11-23-490021"
"23","490022","11-23-490022"
"23","490023","11-23-490023"
"23","490024","11-23-490024"
"23","490025","11-23-490025"
"23","490242","11-23-802361"
"23","490243","11-23-802361"
"23","490244","11-23-802361"
"23","490245","11-23-490245"
"23","490246","11-23-490246"
"23","490247","11-23-490247"
"23","490248","11-23-490248"
"23","490249","11-23-490249"
"23","490449","11-23-490449"
"23","491055","11-23-491055"
"23","491258","11-23-491258"
"23","491406","11-23-491406"
"23","492983","11-23-492983"
"23","492984","11-23-492984"
"23","493668","11-23-493668"
"23","494680","11-23-494680"
"23","494681","11-23-494681"
"23","494772","11-23-494772"
"23","494773","11-23-494773"
"23","494774","11-23-494774"
"23","494775","11-23-494775"
"23","494776","11-23-494776"
"23","495003","11-23-495003"
"23","495334","11-23-495334"
"23","496095","11-23-496095"
"23","496325","11-23-496325"
"23","496624","11-23-496624"
"23","497374","11-23-497374"
"23","497647","11-23-497647"
"23","497814","11-23-497814"
"23","497815","11-23-497815"
"23","497816","11-23-497816"
"23","497965","11-23-497965"
"23","498469","11-23-498469"
"23","501529","11-23-501529"
"23","501530","11-23-501530"
"23","501949","11-23-501949"
"23","501950","11-23-501950"
"23","501951","11-23-501951"
"23","501952","11-23-501952"
"23","501953","11-23-501953"
"23","501954","11-23-501954"
"23","501955","11-23-501955"
"23","503654","11-23-503654"
"23","504556","11-23-504556"
"23","505451","11-23-505451"
"23","802078","11-23-802078"
"23","802079","11-23-802079"
"23","802080","11-23-802080"
"23","802081","11-23-802081"
"23","802082","11-23-802082"
"23","802083","11-23-802083"
"23","802084","11-23-802084"
"23","802085","11-23-802085"
"23","802086","11-23-802086"
"23","802087","11-23-802087"
"23","802088","11-23-802088"
"23","802089","11-23-802089"
"23","802090","11-23-802090"
"23","802091","11-23-802091"
"23","802092","11-23-802092"
"23","802093","11-23-802093"
"23","802094","11-23-802094"
"23","802095","11-23-802095"
"23","802096","11-23-802096"
"23","802097","11-23-802097"
"23","802098","11-23-802098"
"23","802099","11-23-802099"
"23","802100","11-23-802100"
"23","802101","11-23-802101"
"23","802102","11-23-802102"
"23","802103","11-23-802103"
"23","802104","11-23-802104"
"23","802105","11-23-802105"
"23","802106","11-23-802106"
"23","802107","11-23-802107"
"23","802108","11-23-802111"
"23","802109","11-23-802109"
"23","802110","11-23-802110"
"23","802111","11-23-802111"
"23","802112","11-23-802112"
"23","802113","11-23-802113"
"23","802114","11-23-802114"
"23","802115","11-23-802115"
"23","802116","11-23-802116"
"23","802117","11-23-802117"
"23","802118","11-23-802118"
"23","802119","11-23-802119"
"23","802120","11-23-802120"
"23","802121","11-23-802121"
"23","802122","11-23-802122"
"23","802123","11-23-802123"
"23","802124","11-23-802124"
"23","802125","11-23-802125"
"23","802126","11-23-802126"
"23","802127","11-23-802127"
"23","802128","11-23-802128"
"23","802129","11-23-802129"
"23","802130","11-23-802130"
"23","802131","11-23-802131"
"23","802132","11-23-802132"
"23","802133","11-23-802133"
"23","802134","11-23-802134"
"23","802135","11-23-802135"
"23","802136","11-23-802136"
"23","802137","11-23-802137"
"23","802138","11-23-802138"
"23","802139","11-23-802139"
"23","802140","11-23-802140"
"23","802141","11-23-802141"
"23","802142","11-23-802142"
"23","802143","11-23-802143"
"23","802144","11-23-802144"
"23","802145","11-23-802145"
"23","802146","11-23-802146"
"23","802147","11-23-802147"
"23","802148","11-23-802148"
"23","802149","11-23-802149"
"23","802150","11-23-802150"
"23","802151","11-23-802151"
"23","802152","11-23-802152"
"23","802153","11-23-802153"
"23","802154","11-23-802154"
"23","802155","11-23-802155"
"23","802156","11-23-802156"
"23","802157","11-23-802157"
"23","802158","11-23-802158"
"23","802159","11-23-802159"
"23","802160","11-23-802160"
"23","802161","11-23-802161"
"23","802162","11-23-802162"
"23","802163","11-23-802163"
"23","802164","11-23-802164"
"23","802165","11-23-802165"
"23","802166","11-23-802166"
"23","802167","11-23-802167"
"23","802168","11-23-802168"
"23","802169","11-23-802169"
"23","802170","11-23-802170"
"23","802171","11-23-802171"
"23","802172","11-23-802172"
"23","802173","11-23-802173"
"23","802174","11-23-802174"
"23","802175","11-23-802175"
"23","802176","11-23-802176"
"23","802177","11-23-802177"
"23","802178","11-23-802178"
"23","802179","11-23-802179"
"23","802180","11-23-802180"
"23","802181","11-23-802181"
"23","802182","11-23-802182"
"23","802183","11-23-802183"
"23","802184","11-23-802184"
"23","802185","11-23-802185"
"23","802186","11-23-802186"
"23","802187","11-23-802187"
"23","802188","11-23-802188"
"23","802189","11-23-802189"
"23","802190","11-23-802190"
"23","802191","11-23-802191"
"23","802192","11-23-802192"
"23","802193","11-23-802193"
"23","802194","11-23-802194"
"23","802195","11-23-802195"
"23","802196","11-23-802196"
"23","802197","11-23-802197"
"23","802198","11-23-802198"
"23","802199","11-23-802199"
"23","802200","11-23-802200"
"23","802201","11-23-802201"
"23","802202","11-23-802202"
"23","802203","11-23-802203"
"23","802204","11-23-802204"
"23","802205","11-23-802205"
"23","802206","11-23-802206"
"23","802207","11-23-802207"
"23","802208","11-23-802208"
"23","802209","11-23-802209"
"23","802210","11-23-802210"
"23","802211","11-23-802211"
"23","802212","11-23-802212"
"23","802213","11-23-802213"
"23","802214","11-23-802214"
"23","802215","11-23-802215"
"23","802216","11-23-802216"
"23","802217","11-23-802217"
"23","802218","11-23-802218"
"23","802219","11-23-802219"
"23","802220","11-23-802220"
"23","802221","11-23-802221"
"23","802222","11-23-802222"
"23","802223","11-23-802266"
"23","802224","11-23-802224"
"23","802225","11-23-802225"
"23","802226","11-23-802226"
"23","802227","11-23-802227"
"23","802228","11-23-802228"
"23","802229","11-23-802229"
"23","802230","11-23-802230"
"23","802231","11-23-802231"
"23","802232","11-23-802232"
"23","802233","11-23-802233"
"23","802234","11-23-802234"
"23","802235","11-23-802235"
"23","802236","11-23-802236"
"23","802237","11-23-802237"
"23","802238","11-23-802238"
"23","802239","11-23-802239"
"23","802240","11-23-802240"
"23","802241","11-23-802241"
"23","802242","11-23-802242"
"23","802243","11-23-802243"
"23","802244","11-23-802244"
"23","802245","11-23-802245"
"23","802246","11-23-802246"
"23","802247","11-23-802247"
"23","802248","11-23-802248"
"23","802249","11-23-802249"
"23","802250","11-23-802250"
"23","802251","11-23-802251"
"23","802252","11-23-802252"
"23","802253","11-23-802253"
"23","802254","11-23-802254"
"23","802255","11-23-802255"
"23","802256","11-23-802256"
"23","802257","11-23-802257"
"23","802258","11-23-802258"
"23","802259","11-23-802259"
"23","802260","11-23-802260"
"23","802261","11-23-802261"
"23","802262","11-23-802262"
"23","802263","11-23-802263"
"23","802264","11-23-802264"
"23","802265","11-23-802265"
"23","802266","11-23-802266"
"23","802267","11-23-802267"
"23","802268","11-23-802268"
"23","802269","11-23-802269"
"23","802270","11-23-802270"
"23","802271","11-23-802271"
"23","802272","11-23-802272"
"23","802273","11-23-802273"
"23","802274","11-23-802274"
"23","802275","11-23-802275"
"23","802276","11-23-802276"
"23","802277","11-23-802277"
"23","802278","11-23-802278"
"23","802279","11-23-802279"
"23","802280","11-23-802280"
"23","802281","11-23-802281"
"23","802282","11-23-802282"
"23","802283","11-23-802283"
"23","802284","11-23-802284"
"23","802285","11-23-802285"
"23","802286","11-23-802286"
"23","802287","11-23-802287"
"23","802288","11-23-802288"
"23","802289","11-23-802289"
"23","802290","11-23-802290"
"23","802291","11-23-802291"
"23","802292","11-23-802292"
"23","802293","11-23-802293"
"23","802294","11-23-802294"
"23","802295","11-23-802295"
"23","802296","11-23-802296"
"23","802297","11-23-802297"
"23","802298","11-23-802298"
"23","802299","11-23-802299"
"23","802300","11-23-802300"
"23","802301","11-23-802301"
"23","802302","11-23-802302"
"23","802303","11-23-802303"
"23","802304","11-23-802304"
"23","802305","11-23-802305"
"23","802306","11-23-802306"
"23","802307","11-23-802307"
"23","802308","11-23-802308"
"23","802309","11-23-802309"
"23","802310","11-23-802310"
"23","802311","11-23-802311"
"23","802312","11-23-802312"
"23","802313","11-23-802313"
"23","802314","11-23-802314"
"23","802315","11-23-802315"
"23","802316","11-23-802316"
"23","802317","11-23-802317"
"23","802318","11-23-802318"
"23","802319","11-23-802319"
"23","802320","11-23-802320"
"23","802321","11-23-802321"
"23","802322","11-23-802322"
"23","802323","11-23-802323"
"23","802324","11-23-802324"
"23","802325","11-23-802325"
"23","802326","11-23-802326"
"23","802327","11-23-802327"
"23","802328","11-23-802328"
"23","802329","11-23-802329"
"23","802330","11-23-802330"
"23","802331","11-23-802331"
"23","802332","11-23-802332"
"23","802333","11-23-802333"
"23","802334","11-23-802334"
"23","802335","11-23-802335"
"23","802336","11-23-802336"
"23","802337","11-23-802337"
"23","802338","11-23-802338"
"23","802339","11-23-802339"
"23","802340","11-23-802340"
"23","802341","11-23-802341"
"23","802342","11-23-802342"
"23","802343","11-23-802343"
"23","802344","11-23-802344"
"23","802345","11-23-802345"
"23","802346","11-23-802346"
"23","802347","11-23-802347"
"23","802348","11-23-802348"
"23","802349","11-23-802349"
"23","802350","11-23-802350"
"23","802351","11-23-802351"
"23","802352","11-23-802352"
"23","802353","11-23-802353"
"23","802354","11-23-802354"
"23","802355","11-23-802355"
"23","802356","11-23-802356"
"23","802357","11-23-802357"
"23","802358","11-23-802358"
"23","802359","11-23-802359"
"23","802360","11-23-802360"
"23","802361","11-23-802361"
"23","802362","11-23-802362"
"23","802363","11-23-802363"
"23","802364","11-23-802364"
"23","802365","11-23-802365"
"23","802366","11-23-802366"
"23","802367","11-23-802367"
"23","802368","11-23-802368"
"23","802369","11-23-802168"
"23","802370","11-23-802370"
"23","802371","11-23-802371"
"23","802372","11-23-802372"
"23","802373","11-23-802373"
"23","802374","11-23-802374"
"23","802375","11-23-802375"
"23","802376","11-23-802376"
"23","802377","11-23-802377"
"23","802378","11-23-802378"
"23","802379","11-23-802379"
"23","802380","11-23-802380"
"23","802381","11-23-802381"
"23","802382","11-23-802382"
"23","802383","11-23-802383"
"23","802384","11-23-802384"
"23","802385","11-23-802385"
"23","802386","11-23-802386"
"23","802387","11-23-802387"
"23","802388","11-23-802388"
"23","802389","11-23-802389"
"23","802390","11-23-802390"
"23","802391","11-23-802391"
"23","802392","11-23-802392"
"23","802393","11-23-802393"
"23","802394","11-23-802394"
"23","802395","11-23-802395"
"23","802396","11-23-802396"
"23","802397","11-23-802397"
"23","802398","11-23-802398"
"23","802399","11-23-802399"
"23","802400","11-23-802400"
"23","802401","11-23-802401"
"23","802402","11-23-802402"
"23","802403","11-23-802403"
"23","802404","11-23-802404"
"23","802405","11-23-802408"
"23","802406","11-23-802406"
"23","802407","11-23-802407"
"23","802408","11-23-802408"
"23","802409","11-23-802409"
"23","802410","11-23-802410"
"23","802411","11-23-802411"
"23","802412","11-23-802412"
"23","802413","11-23-802413"
"23","802414","11-23-802414"
"23","802415","11-23-802415"
"23","802416","11-23-802416"
"23","802417","11-23-802417"
"23","802418","11-23-802418"
"23","802419","11-23-802419"
"23","802420","11-23-802420"
"23","802421","11-23-802421"
"23","802422","11-23-802422"
"23","802423","11-23-802423"
"23","802424","11-23-802424"
"23","802425","11-23-802425"
"23","802426","11-23-802426"
"23","802427","11-23-802427"
"23","802428","11-23-802428"
"23","802429","11-23-802429"
"23","802430","11-23-802430"
"23","802431","11-23-802431"
"23","802432","11-23-802432"
"23","802433","11-23-802433"
"23","802434","11-23-802434"
"23","802435","11-23-802435"
"23","802436","11-23-802436"
"23","802437","11-23-802437"
"23","802438","11-23-802438"
"23","802439","11-23-802439"
"23","802440","11-23-802440"
"23","802441","11-23-802441"
"24","506920","11-24-802445"
"24","506921","11-24-506921"
"24","506922","11-24-506922"
"24","506923","11-24-506923"
"24","507349","11-24-507349"
"24","507356","11-24-507356"
"24","507357","11-24-507357"
"24","507358","11-24-507358"
"24","508001","11-24-508001"
"24","508111","11-24-508111"
"24","508228","11-24-508228"
"24","508229","11-24-508229"
"24","508379","11-24-508379"
"24","508450","11-24-508450"
"24","508785","11-24-508785"
"24","509558","11-24-509558"
"24","509559","11-24-509559"
"24","509611","11-24-509611"
"24","509953","11-24-509953"
"24","510317","11-24-510317"
"24","510446","11-24-510446"
"24","510581","11-24-510581"
"24","510582","11-24-510582"
"24","510996","11-24-510996"
"24","511118","11-24-511118"
"24","511183","11-24-511183"
"24","511184","11-24-511184"
"24","511185","11-24-802475"
"24","511285","11-24-511285"
"24","511286","11-24-511286"
"24","511287","11-24-511287"
"24","511288","11-24-511288"
"24","511289","11-24-511289"
"24","511685","11-24-802484"
"24","511686","11-24-802484"
"24","511687","11-24-802484"
"24","511845","11-24-802484"
"24","512159","11-24-512159"
"24","512713","11-24-512713"
"24","512714","11-24-802499"
"24","512715","11-24-512715"
"24","512716","11-24-802499"
"24","512863","11-24-512863"
"24","512921","11-24-512921"
"24","513004","11-24-513004"
"24","513005","11-24-802501"
"24","513006","11-24-513006"
"24","513090","11-24-513090"
"24","513091","11-24-513091"
"24","513446","11-24-513446"
"24","513486","11-24-513486"
"24","513571","11-24-513571"
"24","513672","11-24-513672"
"24","514241","11-24-802522"
"24","514303","11-24-802524"
"24","514522","11-24-514522"
"24","515053","11-24-515053"
"24","515569","11-24-515569"
"24","516183","11-24-516183"
