ec13_state_id,ec13_district_id,ec13_town_id,shrid
"03","17","7116","11-03-800258"
"03","17","7117","11-03-800259"
"03","17","7118","11-03-800260"
"03","17","7119","11-03-800261"
"03","17","8063","11-03-038763"
"03","17","8064","11-03-038764"
"03","17","8065","11-03-038765"
"03","18","7120","11-03-800262"
"03","18","7122","11-03-800264"
"03","18","7123","11-03-800265"
"03","18","7124","11-03-800266"
"03","18","7125","11-03-800267"
"03","18","7126","11-03-800268"
"03","18","8066","11-03-039141"
"03","18","8067","11-03-039227"
"03","18","8068","11-03-039228"
"03","18","8069","11-03-039383"
"03","18","8070","11-03-039384"
"03","18","8071","11-03-039385"
"03","18","8072","11-03-039386"
"03","18","8073","11-03-039387"
"03","19","7127","11-03-800269"
"03","19","7128","11-03-800270"
"03","19","7129","11-03-800271"
"03","19","7130","11-03-800272"
"03","19","7131","11-03-800273"
"03","19","7132","11-03-800274"
"03","19","7133","11-03-800275"
"03","19","7134","11-03-800276"
"03","19","7135","11-03-800277"
"03","19","7136","11-03-800278"
"03","19","7137","11-03-800279"
"03","19","7138","11-03-800280"
"03","19","8074","11-03-039571"
"03","20","7139","11-03-800281"
"03","20","7140","11-03-800282"
"03","20","7141","11-03-800283"
"03","20","7142","11-03-800284"
"03","20","7143","11-03-800285"
"04","01","7001","11-04-800286"
"04","01","8001","11-04-800286"
"04","01","8002","11-04-800286"
"04","01","8003","11-04-800286"
"04","01","8004","11-04-800286"
"04","01","8005","11-04-800286"
"05","01","7001","11-05-800287"
"05","01","7002","11-05-800288"
"05","01","7003","11-05-800289"
"05","02","7004","11-05-800290"
"05","02","7005","11-05-800291"
"05","02","7006","11-05-800292"
"05","02","7007","11-05-800293"
"05","02","7008","11-05-800294"
"05","02","7009","11-05-800295"
"05","03","7010","11-05-800296"
"05","03","7011","11-05-800297"
"05","04","7012","11-05-800298"
"05","04","7013","11-05-800299"
"05","04","7014","11-05-800300"
"05","04","7015","11-05-800301"
"05","04","7016","11-05-800302"
"05","04","7017","11-05-800303"
"05","04","8001","11-05-044604"
"05","05","7018","11-05-800304"
"05","05","7019","11-05-800305"
"05","05","7020","11-05-800306"
"05","05","7021","11-05-800307"
"05","05","7022","11-05-800308"
"05","05","7024","11-05-800310"
"05","05","7025","11-05-800311"
"05","05","7026","11-05-800312"
"05","05","7027","11-05-800313"
"05","05","7028","11-05-800314"
"05","05","8002","11-05-045110"
"05","05","8003","11-05-045111"
"05","05","8005","11-05-045267"
"05","05","8007","11-05-045268"
"05","05","8008","11-05-045269"
"05","05","8009","11-05-045270"
"05","05","8010","11-05-800313"
"05","05","8011","11-05-045361"
"05","05","8012","11-05-045362"
"05","05","8013","11-05-045363"
"05","06","7029","11-05-800315"
"05","06","7030","11-05-800316"
"05","06","7031","11-05-800299"
"05","06","7032","11-05-800317"
"05","06","7033","11-05-800318"
"05","06","8015","11-05-048597"
"05","06","8016","11-05-048598"
"05","07","7035","11-05-800320"
"05","07","7036","11-05-800321"
"05","07","7037","11-05-800322"
"05","08","7038","11-05-800323"
"05","09","7039","11-05-800324"
"05","09","7040","11-05-800325"
"05","09","7041","11-05-800326"
"05","09","7042","11-05-800327"
"05","10","7043","11-05-800328"
"05","10","7044","11-05-800329"
"05","10","7045","11-05-800330"
"05","11","7046","11-05-800331"
"05","11","7047","11-05-800332"
"05","11","7048","11-05-800333"
"05","11","7049","11-05-800334"
"05","11","7050","11-05-800335"
"05","11","7051","11-05-800336"
"05","11","7052","11-05-800337"
"05","11","7053","11-05-800338"
"05","11","8020","11-05-055293"
"05","11","8021","11-05-055294"
"05","12","7054","11-05-800339"
"05","12","7055","11-05-800340"
"05","12","7056","11-05-800341"
"05","12","7057","11-05-800342"
"05","12","7058","11-05-800343"
"05","12","7059","11-05-800344"
"05","12","7060","11-05-800345"
"05","12","7062","11-05-800347"
"05","12","7063","11-05-800348"
"05","12","7064","11-05-800349"
"05","12","7065","11-05-800350"
"05","12","7066","11-05-800351"
"05","12","7067","11-05-800352"
"05","12","8023","11-05-055697"
"05","12","8024","11-05-056015"
"05","12","8025","11-05-056016"
"05","12","8026","11-05-056316"
"05","13","7068","11-05-800353"
"05","13","7069","11-05-800354"
"05","13","7070","11-05-800355"
"05","13","7071","11-05-800356"
"05","13","7072","11-05-800357"
"05","13","7073","11-05-800358"
"05","13","7074","11-05-800359"
"05","13","7075","11-05-800360"
"05","13","8028","11-05-056627"
"05","13","8029","11-05-056628"
"05","13","8030","11-05-056629"
"05","13","8031","11-05-056630"
"05","13","8032","11-05-056631"
"05","13","8033","11-05-056632"
"05","13","8034","11-05-056633"
"05","13","8035","11-05-056634"
"05","13","8036","11-05-056635"
"05","13","8037","11-05-056636"
"05","13","8038","11-05-056637"
"05","13","8039","11-05-056638"
"05","13","8040","11-05-056639"
"05","13","8041","11-05-056777"
"05","13","8042","11-05-056778"
"06","01","7001","11-06-800361"
"06","01","7002","11-06-800362"
"06","01","7003","11-06-800363"
"06","01","8001","11-06-800362"
"06","01","8002","11-06-057167"
"06","01","8003","11-06-057168"
"06","01","8004","11-06-057169"
"06","01","8005","11-06-057170"
"06","02","7004","11-06-800364"
"06","02","7005","11-06-800365"
"06","02","7006","11-06-800366"
"06","02","7007","11-06-800367"
"06","02","8006","11-06-057341"
"06","02","8007","11-06-057342"
"06","02","8008","11-06-057507"
"06","02","8009","11-06-057508"
"06","02","8010","11-06-057509"
"06","02","8011","11-06-057510"
"06","02","8012","11-06-057511"
"06","02","8013","11-06-057512"
"06","02","8014","11-06-057513"
"06","02","8015","11-06-057651"
"06","02","8016","11-06-057652"
"06","03","7008","11-06-800368"
"06","03","7009","11-06-800369"
"06","03","8017","11-06-057958"
"06","03","8018","11-06-057959"
"06","03","8019","11-06-057960"
"06","03","8020","11-06-057961"
"06","03","8021","11-06-057962"
"06","03","8022","11-06-057963"
"06","03","8023","11-06-057964"
"06","03","8024","11-06-058145"
"06","03","8025","11-06-058146"
"06","03","8026","11-06-058298"
"06","04","7010","11-06-800370"
"06","04","7011","11-06-800371"
"06","04","7013","11-06-800373"
"06","04","8027","11-06-058472"
"06","05","7014","11-06-800374"
"06","05","7015","11-06-800375"
"06","05","7016","11-06-800376"
"06","05","7017","11-06-800377"
"06","06","7018","11-06-800378"
"06","06","7019","11-06-800379"
"06","06","7020","11-06-800380"
"06","06","7021","11-06-800381"
"06","06","7022","11-06-800382"
"06","06","7023","11-06-800383"
"06","06","7024","11-06-800384"
"06","06","8028","11-06-059310"
"06","07","7025","11-06-800385"
"06","07","7026","11-06-800386"
"06","07","8029","11-06-059496"
"06","07","8030","11-06-059497"
"06","07","8031","11-06-059498"
"06","07","8032","11-06-059499"
"06","07","8033","11-06-059500"
"06","07","8034","11-06-059501"
"06","07","8035","11-06-059502"
"06","07","8036","11-06-059503"
"06","07","8037","11-06-059504"
"06","07","8038","11-06-059505"
"06","08","7027","11-06-800387"
"06","08","7028","11-06-800388"
"06","08","7029","11-06-800389"
"06","08","7030","11-06-800390"
"06","08","8039","11-06-059905"
"06","08","8040","11-06-059906"
"06","08","8041","11-06-059907"
"06","08","8042","11-06-059908"
"06","09","7031","11-06-800391"
"06","09","7032","11-06-800392"
"06","09","7033","11-06-800393"
"06","09","7034","11-06-800394"
"06","09","7035","11-06-800395"
"06","09","8043","11-06-060260"
"06","10","7036","11-06-800396"
"06","10","7037","11-06-800397"
"06","10","7038","11-06-800398"
"06","10","8044","11-06-060411"
"06","11","7039","11-06-800399"
"06","11","7040","11-06-800400"
"06","11","7041","11-06-800401"
"06","11","7042","11-06-800402"
"06","11","7043","11-06-800403"
"06","12","7044","11-06-800404"
"06","12","7045","11-06-800405"
"06","12","7046","11-06-800406"
"06","12","7047","11-06-800407"
"06","12","8045","11-06-060865"
"06","12","8046","11-06-061014"
"06","12","8047","11-06-061015"
"06","12","8048","11-06-061016"
"06","12","8049","11-06-061017"
"06","12","8050","11-06-061018"
"06","12","8051","11-06-061019"
"06","13","7048","11-06-800408"
"06","13","7049","11-06-800409"
"06","13","7050","11-06-800410"
"06","13","7051","11-06-800411"
"06","13","7052","11-06-800412"
"06","13","8052","11-06-061274"
"06","14","7053","11-06-800413"
"06","14","7054","11-06-800414"
"06","14","7055","11-06-800415"
"06","14","7056","11-06-800416"
"06","14","8053","11-06-061679"
"06","15","7057","11-06-800417"
"06","15","7058","11-06-800418"
"06","15","7059","11-06-800419"
"06","15","8054","11-06-061808"
"06","15","8055","11-06-061910"
"06","16","7060","11-06-800420"
"06","16","7061","11-06-800421"
"06","16","7062","11-06-800422"
"06","16","7063","11-06-800423"
"06","16","8056","11-06-062334"
"06","17","7064","11-06-800424"
"06","17","7065","11-06-800425"
"06","17","7066","11-06-800426"
"06","17","8057","11-06-062388"
"06","17","8058","11-06-062658"
"06","17","8059","11-06-062659"
"06","17","8060","11-06-062660"
"06","17","8061","11-06-062661"
"06","17","8062","11-06-062662"
"06","18","7067","11-06-800427"
"06","18","7068","11-06-800428"
"06","18","7069","11-06-800429"
"06","18","7070","11-06-800430"
"06","18","7071","11-06-800431"
"06","18","8063","11-06-062837"
"06","18","8064","11-06-062838"
"06","18","8065","11-06-062924"
"06","18","8066","11-06-062989"
"06","19","7072","11-06-800432"
"06","19","7073","11-06-800433"
"06","19","7074","11-06-800434"
"06","19","7075","11-06-800435"
"06","19","8067","11-06-063071"
"06","19","8068","11-06-063190"
"06","19","8069","11-06-063336"
"06","19","8070","11-06-063432"
"06","20","7076","11-06-800436"
"06","20","8071","11-06-063498"
"06","20","8072","11-06-063583"
"06","21","7077","11-06-800437"
"06","21","7078","11-06-800438"
"06","21","7079","11-06-800439"
"06","21","7080","11-06-800440"
"06","21","8073","11-06-063730"
"06","21","8074","11-06-063731"
"07","01","7001","11-07-800441"
"07","01","7002","11-07-800441"
"07","01","8020","11-07-800441"
"07","01","8021","11-07-800441"
"07","01","8022","11-07-800441"
"07","01","8023","11-07-800441"
"07","01","8024","11-07-800441"
"07","01","8025","11-07-800441"
"07","01","8026","11-07-800441"
"07","01","8027","11-07-800441"
"07","01","8028","11-07-800441"
"07","01","8029","11-07-800441"
"07","01","8030","11-07-800441"
"07","01","8031","11-07-800441"
"07","01","8032","11-07-800441"
"07","02","7001","11-07-800441"
"07","02","8001","11-07-800441"
"07","02","8002","11-07-800441"
"07","02","8003","11-07-800441"
"07","02","8004","11-07-800441"
"07","02","8005","11-07-800441"
"07","02","8006","11-07-800441"
"07","02","8007","11-07-800441"
"07","02","8008","11-07-800441"
"07","02","8009","11-07-800441"
"07","02","8010","11-07-800441"
"07","02","8011","11-07-800441"
"07","02","8012","11-07-800441"
"07","02","8013","11-07-800441"
"07","02","8014","11-07-800441"
"07","02","8015","11-07-800441"
"07","02","8016","11-07-800441"
"07","02","8017","11-07-800441"
"07","02","8018","11-07-800441"
"07","02","8019","11-07-800441"
"07","02","8020","11-07-800441"
"07","02","8033","11-07-800441"
"07","03","7001","11-07-800441"
"07","03","8024","11-07-800441"
"07","03","8038","11-07-800441"
"07","03","8039","11-07-800441"
"07","03","8040","11-07-800441"
"07","03","8041","11-07-800441"
"07","03","8042","11-07-800441"
"07","03","8043","11-07-800441"
"07","03","8044","11-07-800441"
"07","03","8045","11-07-800441"
"07","03","8046","11-07-800441"
"07","03","8047","11-07-800441"
"07","03","8048","11-07-800441"
"07","03","8049","11-07-800441"
"07","04","7001","11-07-800441"
"07","04","8053","11-07-800441"
"07","04","8054","11-07-800441"
"07","04","8055","11-07-800441"
"07","04","8056","11-07-800441"
"07","04","8057","11-07-800441"
"07","04","8058","11-07-800441"
"07","04","8059","11-07-800441"
"07","05","7001","11-07-800441"
"07","05","7002","11-07-800441"
"07","05","7003","11-07-800441"
"07","05","8081","11-07-800441"
"07","05","8082","11-07-800441"
"07","05","8083","11-07-800441"
"07","05","8084","11-07-800441"
"07","05","8085","11-07-800441"
"07","05","8086","11-07-800441"
"07","05","8087","11-07-800441"
"07","06","7001","11-07-800441"
"07","06","7003","11-07-800441"
"07","06","8034","11-07-800441"
"07","06","8035","11-07-800441"
"07","06","8036","11-07-800441"
"07","06","8037","11-07-800441"
"07","07","0000","11-07-800441"
"07","07","7001","11-07-800441"
"07","07","8060","11-07-800441"
"07","07","8061","11-07-800441"
"07","07","8062","11-07-800441"
"07","07","8063","11-07-800441"
"07","07","8064","11-07-800441"
"07","07","8065","11-07-800441"
"07","07","8066","11-07-800441"
"07","07","8067","11-07-800441"
"07","07","8068","11-07-800441"
"07","07","8069","11-07-800441"
"07","07","8070","11-07-800441"
"07","07","8096","11-07-800441"
"07","08","7001","11-07-800441"
"07","08","8071","11-07-800441"
"07","08","8072","11-07-800441"
"07","08","8073","11-07-800441"
"07","08","8074","11-07-800441"
"07","08","8075","11-07-800441"
"07","08","8076","11-07-800441"
"07","08","8077","11-07-800441"
"07","08","8078","11-07-800441"
"07","08","8079","11-07-800441"
"07","08","8080","11-07-800441"
"07","08","8085","11-07-800441"
"07","09","7001","11-07-800441"
"07","09","7003","11-07-800441"
"07","09","8008","11-07-800441"
"07","09","8088","11-07-800441"
"07","09","8089","11-07-800441"
"07","09","8090","11-07-800441"
"07","09","8091","11-07-800441"
"07","09","8092","11-07-800441"
"07","09","8093","11-07-800441"
"07","09","8094","11-07-800441"
"07","09","8095","11-07-800441"
"07","09","8096","11-07-800441"
"07","09","8097","11-07-800441"
"07","09","8098","11-07-800441"
"07","09","8099","11-07-800441"
"07","09","8100","11-07-800441"
"07","09","8101","11-07-800441"
"07","09","8102","11-07-800441"
"07","10","7000","11-07-800441"
"07","10","7001","11-07-800441"
"07","10","8050","11-07-800441"
"07","10","8051","11-07-800441"
"07","10","8052","11-07-800441"
"07","11","7001","11-07-800441"
"07","11","7003","11-07-800441"
"07","11","8103","11-07-800441"
"07","11","8104","11-07-800441"
"07","11","8105","11-07-800441"
"07","11","8106","11-07-800441"
"07","11","8107","11-07-800441"
"07","11","8108","11-07-800441"
"07","11","8109","11-07-800441"
"07","11","8110","11-07-800441"
"08","01","7001","11-08-800444"
"08","01","7002","11-08-800445"
"08","01","7003","11-08-800446"
"08","01","7004","11-08-800447"
"08","01","7005","11-08-800448"
"08","01","7006","11-08-800449"
"08","01","7007","11-08-800450"
"08","01","7008","11-08-800451"
"08","01","7009","11-08-800452"
"08","01","7010","11-08-800453"
"08","01","8001","11-08-064639"
"08","01","8002","11-08-064852"
"08","01","8003","11-08-066362"
"08","01","8004","11-08-066363"
"08","01","8005","11-08-066364"
"08","01","8006","11-08-066641"
"08","02","7011","11-08-800454"
"08","02","7012","11-08-800455"
"08","02","7013","11-08-800456"
"08","02","7014","11-08-800457"
"08","02","7015","11-08-800458"
"08","02","7016","11-08-800459"
"08","03","7017","11-08-800460"
"08","03","7018","11-08-800461"
"08","03","7019","11-08-800462"
"08","03","7020","11-08-800463"
"08","03","8007","11-08-069573"
"08","03","8008","11-08-069776"
"08","04","7021","11-08-800464"
"08","04","7022","11-08-800465"
"08","04","7023","11-08-800466"
"08","04","7024","11-08-800467"
"08","04","7025","11-08-800468"
"08","04","7026","11-08-800469"
"08","04","7027","11-08-800470"
"08","04","7028","11-08-800471"
"08","04","7029","11-08-800472"
"08","04","7030","11-08-800473"
"08","05","7031","11-08-800474"
"08","05","7032","11-08-800475"
"08","05","7033","11-08-800476"
"08","05","7034","11-08-800477"
"08","05","7035","11-08-800478"
"08","05","7036","11-08-800479"
"08","05","7037","11-08-800480"
"08","05","7038","11-08-800481"
"08","05","7039","11-08-800482"
"08","05","7040","11-08-800483"
"08","05","7041","11-08-800484"
"08","05","7042","11-08-800485"
"08","05","8009","11-08-071111"
"08","05","8010","11-08-071112"
"08","05","8011","11-08-071113"
"08","05","8012","11-08-071463"
"08","05","8013","11-08-071567"
"08","05","8014","11-08-071568"
"08","06","7043","11-08-800486"
"08","06","7044","11-08-800487"
"08","06","7045","11-08-800488"
"08","06","7046","11-08-800489"
"08","06","7048","11-08-800491"
"08","06","7049","11-08-800492"
"08","06","8015","11-08-071949"
"08","06","8016","11-08-071950"
"08","06","8017","11-08-072405"
"08","06","8018","11-08-072517"
"08","06","8019","11-08-072695"
"08","06","8020","11-08-072893"
"08","06","8021","11-08-072894"
"08","06","8022","11-08-072895"
"08","06","8023","11-08-073683"
"08","07","7050","11-08-800493"
"08","07","7051","11-08-800494"
"08","07","7052","11-08-800495"
"08","07","7053","11-08-800496"
"08","07","7054","11-08-800497"
"08","07","7056","11-08-800499"
"08","07","7057","11-08-800500"
