pc91_state_id,pc91_district_id,pc91_town_id,shrid
"13","19","105000","11-23-802237"
"13","19","106000","11-23-802238"
"13","19","107000","11-23-802239"
"13","19","108000","11-23-802241"
"13","19","109000","11-23-802242"
"13","19","110000","11-23-802240"
"13","19","111000","11-23-802243"
"13","20","100000","11-23-802245"
"13","20","101000","11-23-802246"
"13","20","102000","11-23-802255"
"13","20","103000","11-23-802253"
"13","20","104000","11-23-802254"
"13","20","105001","11-23-802249"
"13","20","106000","11-23-802256"
"13","20","107000","11-23-802250"
"13","20","108000","11-23-802251"
"13","20","109000","11-23-802252"
"13","20","300000","11-23-802248"
"13","21","100000","11-23-504209"
"13","21","101001","11-23-802428"
"13","21","102000","11-23-802427"
"13","21","103000","11-23-802429"
"13","21","104000","11-23-802430"
"13","21","105001","11-23-802431"
"13","21","106000","11-23-802432"
"13","21","107000","11-23-802433"
"13","22","100000","11-23-802257"
"13","22","101000","11-23-802259"
"13","22","102000","11-23-802260"
"13","22","103000","11-23-802261"
"13","22","104000","11-23-475533"
"13","22","105000","11-23-802265"
"13","22","106000","11-23-802266"
"13","22","107000","11-23-802263"
"13","22","108000","11-23-802267"
"13","23","100000","11-23-802268"
"13","23","101000","11-23-802272"
"13","23","102000","11-23-802269"
"13","23","103000","11-23-802271"
"13","23","104000","11-23-802270"
"13","23","105000","11-23-802274"
"13","23","106001","11-23-802275"
"13","23","107000","11-23-802276"
"13","23","108000","11-23-802277"
"13","23","300101","11-23-802273"
"13","24","100001","11-23-802278"
"13","24","101000","11-23-802280"
"13","24","102000","11-23-802281"
"13","24","103000","11-23-802279"
"13","24","104000","11-23-802282"
"13","24","105000","11-23-802286"
"13","24","106000","11-23-802285"
"13","24","107000","11-23-802287"
"13","24","109000","11-23-802283"
"13","24","110000","11-23-802284"
"13","24","111000","11-23-802291"
"13","24","112000","11-23-802289"
"13","24","113000","11-23-802290"
"13","25","100000","01-23-42902000"
"13","25","101000","11-23-802437"
"13","25","102000","11-23-802438"
"13","25","103000","11-23-802441"
"13","25","104000","11-23-802440"
"13","25","300000","11-23-802435"
"13","25","310000","11-23-802439"
"13","26","100000","11-23-802292"
"13","26","101000","11-23-802293"
"13","26","102000","11-23-802294"
"13","26","103000","11-23-802298"
"13","26","104000","11-23-802296"
"13","26","105000","11-23-802299"
"13","26","106000","11-23-802297"
"13","26","107000","11-23-802301"
"13","26","108000","11-23-802303"
"13","26","109000","11-23-802302"
"13","26","110000","11-23-802304"
"13","26","111000","11-23-802300"
"13","27","100000","11-23-802305"
"13","27","101000","11-23-802306"
"13","27","102000","11-23-802307"
"13","27","103000","11-23-802308"
"13","27","104000","11-23-802310"
"13","28","100000","11-23-802311"
"13","28","300000","11-23-802312"
"13","29","100001","11-23-802314"
"13","29","101000","11-23-802317"
"13","29","102001","11-23-802315"
"13","29","103000","11-23-802318"
"13","29","104000","11-23-802320"
"13","29","105000","11-23-802321"
"13","29","106000","11-23-802319"
"13","30","100000","11-23-802325"
"13","30","101000","11-23-802324"
"13","30","102000","11-23-802323"
"13","30","103000","11-23-802327"
"13","30","104000","11-23-802332"
"13","30","105000","11-23-802330"
"13","30","106000","11-23-802328"
"13","30","107000","11-23-802326"
"13","30","108000","11-23-802329"
"13","31","100001","11-23-802338"
"13","31","101001","11-23-802335"
"13","31","102000","11-23-802340"
"13","31","103000","11-23-802336"
"13","31","105000","11-23-802333"
"13","32","100000","11-23-802346"
"13","32","101000","11-23-802349"
"13","32","102000","11-23-802348"
"13","32","103000","11-23-802347"
"13","32","104000","11-23-487411"
"13","32","105000","11-23-487413"
"13","32","106000","11-23-802344"
"13","32","107000","11-23-802343"
"13","32","108000","11-23-802342"
"13","32","109000","11-23-802341"
"13","32","200101","11-23-802345"
"13","32","201000","11-23-487509"
"13","32","210001","11-23-487919"
"13","32","211000","11-23-802350"
"13","33","100001","11-23-802353"
"13","33","101000","11-23-802354"
"13","33","102000","11-23-802352"
"13","33","103000","11-23-802356"
"13","33","104000","11-23-802355"
"13","33","105000","11-23-802357"
"13","33","106000","11-23-802364"
"13","33","107000","11-23-802358"
"13","33","108000","11-23-802359"
"13","33","109000","11-23-802363"
"13","33","110000","11-23-490024"
"13","33","300000","11-23-802351"
"13","33","310101","11-23-802361"
"13","33","310200","11-23-802360"
"13","33","310301","11-23-490021"
"13","33","310400","11-23-490022"
"13","33","310500","11-23-490246"
"13","33","310600","11-23-490248"
"13","34","100000","11-23-802365"
"13","34","101001","11-23-802367"
"13","34","102000","11-23-802368"
"13","34","103000","11-23-802366"
"13","34","104000","11-23-491055"
"13","35","100000","11-23-802370"
"13","35","101000","11-23-802371"
"13","35","102001","11-23-802373"
"13","35","103000","11-23-802376"
"13","35","104000","11-23-802374"
"13","36","100000","11-23-802378"
"13","36","101000","11-23-802377"
"13","36","102000","11-23-494773"
"13","36","103000","11-23-802380"
"13","36","104000","11-23-494680"
"13","36","105000","01-23-44311000"
"13","36","106000","11-23-802381"
"13","36","107000","11-23-494681"
"13","36","108000","11-23-494776"
"13","36","110001","11-23-495003"
"13","36","111000","11-23-802387"
"13","36","112000","11-23-802388"
"13","36","113000","11-23-802389"
"13","36","114000","11-23-802391"
"13","36","200001","11-23-494775"
"13","36","201000","01-23-44314000"
"13","36","202000","11-23-802384"
"13","36","203000","11-23-802382"
"13","36","204000","11-23-802385"
"13","36","205000","01-23-44307000"
"13","36","206000","11-23-802383"
"13","37","100000","11-23-802392"
"13","37","101000","11-23-495758"
"13","37","102000","11-23-802393"
"13","37","103000","11-23-802394"
"13","38","100000","11-23-802398"
"13","38","101000","11-23-498469"
"13","38","102001","11-23-802397"
"13","38","103000","11-23-802395"
"13","38","104000","11-23-802396"
"13","38","105000","11-23-497374"
"13","39","100000","11-22-801917"
"13","39","101000","11-22-801910"
"13","39","102000","91-13-3900102000"
"13","39","103000","11-22-801911"
"13","39","104000","11-22-801912"
"13","39","105000","91-13-3900105000"
"13","39","106000","11-22-801923"
"13","39","107000","11-22-801924"
"13","39","108000","11-22-801913"
"13","39","109000","11-22-801914"
"13","39","201000","91-13-3900201000"
"13","39","202000","91-13-3900202000"
"13","39","203000","91-13-3900203000"
"13","39","204001","11-22-801916"
"13","40","101001","11-22-801966"
"13","40","102000","11-22-801945"
"13","40","103000","11-22-438071"
"13","40","104000","11-22-801945"
"13","40","105000","11-22-801945"
"13","40","106000","11-22-801969"
"13","40","107001","11-22-801968"
"13","40","108000","11-22-801967"
"13","40","109000","11-22-801985"
"13","40","110000","11-22-801952"
"13","40","111000","11-22-801973"
"13","40","112001","11-22-801970"
"13","40","113000","11-22-801957"
"13","40","114000","11-22-801955"
"13","40","115000","11-22-801950"
"13","40","116000","11-22-801951"
"13","40","117000","11-22-801958"
"13","40","118000","11-22-801977"
"13","40","119000","11-22-801980"
"13","40","120000","11-22-801960"
"13","40","121000","11-22-801954"
"13","40","300000","11-22-801949"
"13","40","310101","11-22-801975"
"13","40","310300","11-22-801977"
"13","41","100000","11-22-801932"
"13","41","101000","11-22-801933"
"13","41","102000","11-22-801935"
"13","41","103000","11-22-801937"
"13","41","104001","11-22-801941"
"13","41","105001","11-22-801939"
"13","41","106001","11-22-801942"
"13","42","100000","11-22-801981"
"13","42","101000","11-22-801987"
"13","42","102000","11-22-801988"
"13","42","103000","11-22-801989"
"13","42","104000","11-22-801990"
"13","42","105000","11-22-801993"
"13","42","106000","11-22-801994"
"13","42","300000","11-22-801991"
"13","43","100000","11-22-802001"
"13","43","101000","11-22-801997"
"13","43","102000","11-22-802003"
"13","43","103000","11-22-802004"
"13","43","104000","11-22-802005"
"13","43","105000","11-22-442629"
"13","43","106000","11-22-442850"
"13","43","107000","11-22-802011"
"13","43","108000","11-22-802015"
"13","43","109000","11-22-802016"
"13","43","110000","11-22-443306"
"13","43","300101","11-22-802009"
"13","43","300201","11-22-802008"
"13","43","300400","11-22-802009"
"13","43","300501","11-22-802011"
"13","43","300600","11-22-802006"
"13","43","300700","11-22-802011"
"13","44","100000","11-22-802021"
"13","44","101000","11-22-802027"
"13","44","102000","11-22-802022"
"13","44","103000","11-22-802020"
"13","44","104000","11-22-802038"
"13","44","105000","11-22-802043"
"13","44","106000","11-22-802046"
"13","44","107000","11-22-802029"
"13","44","108000","11-22-802045"
"13","44","109000","11-22-802047"
"13","44","110000","11-22-802031"
"13","44","111000","11-22-802049"
"13","44","112000","11-22-802052"
"13","45","100001","11-22-802056"
"13","45","101000","11-22-802062"
"13","45","102001","11-22-802064"
"13","45","103000","11-22-802068"
"13","45","104000","11-22-802071"
"14","01","500100","11-27-802794"
"14","02","103000","11-27-802784"
"14","02","104000","11-27-552393"
"14","02","105000","11-27-552396"
"14","02","106000","11-27-802782"
"14","02","107000","11-27-802783"
"14","02","108000","11-27-552182"
"14","02","109000","11-27-552687"
"14","02","110000","11-27-552914"
"14","02","111000","11-27-553290"
"14","02","200200","11-27-552327"
"14","02","200400","11-27-552327"
"14","02","300100","11-27-802789"
"14","02","300200","11-27-552677"
"14","02","510100","11-27-802787"
"14","02","510200","11-27-802790"
"14","02","510300","11-27-802791"
"14","02","510400","11-27-802786"
"14","02","510500","11-27-802788"
"14","03","100000","11-27-802801"
"14","03","101000","11-27-554160"
"14","03","102000","11-27-802795"
"14","03","103000","11-27-553350"
"14","03","104000","11-27-802796"
"14","03","105000","11-27-553512"
"14","03","106000","11-27-802797"
"14","03","107000","11-27-553695"
"14","03","108000","11-27-802798"
"14","03","109000","11-27-802799"
"14","03","110000","11-27-802800"
"14","03","111000","11-27-554547"
"14","03","112000","11-27-802803"
"14","03","113000","11-27-554734"
"14","03","114000","11-27-802805"
"14","03","115000","11-27-554960"
"14","03","116000","11-27-802804"
"14","03","117000","11-27-802802"
"14","03","118000","11-27-553514"
"14","04","100000","11-27-802875"
"14","04","101000","11-27-564829"
"14","04","102000","11-27-802872"
"14","04","103000","11-27-564970"
"14","04","104000","11-27-802873"
"14","04","105000","11-27-802874"
"14","04","106000","11-27-565265"
"14","04","107000","11-27-802876"
"14","05","100000","11-27-566839"
"14","05","101000","11-27-802878"
"14","05","102000","11-27-802880"
"14","05","103000","11-27-802879"
"14","06","100000","11-27-802775"
"14","06","101000","11-27-802771"
"14","06","102000","11-27-550218"
"14","06","103000","11-27-550516"
"14","06","104000","11-27-802774"
"14","06","105000","11-27-802773"
"14","06","106000","11-27-802781"
"14","06","107000","11-27-551404"
"14","06","108000","11-27-551405"
"14","06","109000","11-27-802780"
"14","06","110000","11-27-802779"
"14","06","111000","11-27-551139"
"14","06","300100","11-27-802776"
"14","06","300200","11-27-802777"
"14","06","300300","11-27-802778"
"14","06","300400","11-27-551021"
"14","06","310000","11-27-802772"
"14","07","100000","11-27-802643"
"14","07","101000","11-27-802642"
"14","07","102000","11-27-802640"
"14","07","103000","11-27-525193"
"14","07","104000","11-27-802641"
"14","07","105000","11-27-802644"
"14","07","106000","11-27-802645"
"14","07","300000","11-27-802646"
"14","08","100000","11-27-802647"
"14","08","101000","11-27-802648"
"14","08","102000","11-27-802649"
"14","08","103000","11-27-802651"
"14","08","104000","11-27-802650"
"14","08","105000","11-27-527150"
"14","08","106000","11-27-527148"
"14","08","107000","11-27-527119"
"14","08","108000","11-27-802660"
"14","08","109000","11-27-802659"
"14","08","110000","11-27-802657"
"14","08","111000","11-27-802655"
"14","08","112000","11-27-802654"
"14","08","113000","11-27-802656"
"14","08","300100","11-27-802652"
"14","08","300200","11-27-527149"
"14","08","310000","11-27-802653"
"14","09","100000","11-27-802830"
"14","09","101000","11-27-802831"
"14","09","102000","11-27-802827"
"14","09","103000","11-27-802832"
"14","09","104000","11-27-802822"
"14","09","105000","11-27-802823"
"14","09","106000","11-27-802824"
"14","09","107000","11-27-802825"
"14","09","108000","11-27-557542"
"14","09","200100","11-27-802826"
"14","09","200200","01-27-42608000"
"14","09","300100","11-27-802828"
"14","09","300200","11-27-802829"
"14","10","100000","11-27-802808"
"14","10","101000","11-27-802806"
"14","10","102000","11-27-802807"
"14","10","103000","11-27-802816"
"14","10","104000","11-27-802821"
"14","10","105000","11-27-557056"
"14","10","106000","11-27-556988"
"14","10","107000","11-27-802820"
"14","10","108000","11-27-802817"
"14","10","109000","11-27-802818"
"14","10","110000","11-27-556541"
"14","10","111000","11-27-802819"
"14","10","112000","11-27-802810"
"14","10","113000","11-27-802809"
"14","10","114000","11-27-556054"
"14","10","115000","11-27-556053"
"14","10","300100","11-27-802814"
"14","10","300200","11-27-802813"
"14","10","300300","11-27-802815"
"14","10","300400","11-27-802812"
"14","10","300500","11-27-802811"
"14","10","300600","91-14-1000300600"
"14","10","300900","11-27-556326"
"14","10","301100","11-27-557043"
"14","10","301300","11-27-555872"
"14","10","301700","11-27-556000"
"14","11","100000","11-27-802869"
"14","11","101000","11-27-802865"
"14","11","102000","11-27-802868"
"14","11","103000","11-27-563744"
"14","11","104000","11-27-563650"
"14","11","105000","11-27-802866"
"14","11","106000","11-27-802867"
"14","11","107000","11-27-802870"
"14","11","108000","11-27-564465"
"14","11","109000","11-27-802863"
"14","11","110000","11-27-802864"
"14","12","100000","11-27-802894"
"14","12","101000","11-27-802893"
"14","12","102000","11-27-802891"
"14","12","103000","11-27-802892"
"14","12","104000","01-27-43502000"
"14","12","300101","11-27-802895"
"14","12","300300","11-27-568759"
"14","13","100000","11-27-802855"
"14","13","101000","11-27-802860"
"14","13","102000","11-27-802861"
"14","13","103000","11-27-802862"
"14","13","104000","11-27-802859"
"14","13","105000","11-27-802857"
"14","13","106000","11-27-802858"
"14","13","107000","11-27-802853"
"14","13","108000","11-27-802854"
"14","13","300101","11-27-802856"
"14","14","100000","11-27-802882"
"14","14","101000","11-27-802883"
"14","14","102000","11-27-802885"
"14","14","103000","11-27-802886"
"14","14","104000","11-27-802888"
"14","14","105000","11-27-802889"
"14","14","106000","11-27-802890"
"14","14","107000","11-27-802881"
"14","14","300100","11-27-802887"
"14","14","300200","11-27-567498"
"14","14","310100","11-27-802884"
"14","14","310200","11-27-567320"
"14","15","100000","11-27-802767"
"14","15","101000","11-27-802763"
"14","15","102000","11-27-802770"
"14","15","103000","11-27-802769"
"14","15","104000","11-27-802768"
"14","15","105000","11-27-802764"
"14","15","300100","11-27-802765"
"14","15","300200","11-27-802766"
"14","16","100000","11-27-802759"
"14","16","101000","11-27-802762"
"14","16","102000","11-27-802761"
"14","16","300000","11-27-802760"
"14","17","100000","11-27-802758"
"14","17","101000","11-27-802752"
"14","17","102000","11-27-802748"
"14","17","103000","11-27-802749"
"14","17","104000","11-27-802750"
"14","17","105000","11-27-802757"
"14","17","106000","11-27-802756"
"14","17","107000","11-27-802751"
"14","17","108000","11-27-802754"
"14","17","109000","11-27-802755"
"14","17","300000","11-27-802753"
"14","18","100000","11-27-802833"
"14","18","101000","11-27-802834"
"14","18","102000","11-27-802838"
"14","18","103000","11-27-802839"
"14","18","104000","11-27-802837"
"14","18","105000","11-27-558895"
"14","18","300000","11-27-802835"
"14","19","100000","11-27-802738"
"14","19","101000","11-27-802736"
"14","19","102000","11-27-802735"
"14","19","103000","11-27-802740"
"14","19","104000","11-27-802741"
"14","19","105000","11-27-802742"
"14","19","106000","11-27-802743"
"14","19","107000","11-27-802747"
"14","19","108000","11-27-802746"
"14","19","109000","11-27-802745"
"14","19","110000","11-27-802744"
"14","19","300100","11-27-802737"
"14","19","300200","11-27-544924"
"14","20","100000","11-27-802848"
"14","20","101000","11-27-802847"
"14","20","102000","11-27-802851"
"14","20","103000","11-27-802852"
"14","20","104000","11-27-802849"
"14","20","105000","11-27-802850"
"14","20","106000","11-27-802845"
"14","20","107000","11-27-802846"
"14","21","100000","11-27-802841"
"14","21","101000","11-27-802844"
"14","21","102000","11-27-802843"
"14","21","103000","11-27-802842"
"14","21","300000","11-27-802840"
"14","22","100000","11-27-802669"
"14","22","101000","11-27-802665"
"14","22","102000","11-27-802664"
"14","22","103000","11-27-802662"
"14","22","104000","11-27-802663"
"14","22","105000","11-27-802666"
"14","22","106000","11-27-802668"
"14","22","107000","11-27-802667"
"14","22","108000","11-27-802672"
"14","22","109000","11-27-802671"
"14","22","110000","11-27-802670"
"14","23","100000","11-27-802674"
"14","23","101000","11-27-802677"
"14","23","102000","11-27-802680"
"14","23","103000","11-27-802679"
"14","23","104000","11-27-802681"
"14","23","105000","11-27-802682"
"14","23","106000","11-27-802678"
"14","23","107000","11-27-802675"
"14","23","108000","11-27-802673"
"14","23","300000","11-27-802676"
"14","24","100000","11-27-802687"
"14","24","101000","11-27-802688"
"14","24","102000","11-27-802689"
"14","24","103000","11-27-802693"
"14","24","104000","11-27-802692"
"14","24","105000","11-27-802691"
"14","24","106000","11-27-802684"
"14","24","107000","11-27-802683"
"14","24","108000","11-27-802685"
"14","24","109000","11-27-802686"
"14","24","300000","11-27-802690"
"14","25","100000","11-27-802734"
"14","25","101000","11-27-544100"
"14","25","102000","11-27-802733"
"14","25","103000","11-27-802732"
"14","25","104000","11-27-802731"
"14","25","105000","11-27-802730"
"14","25","106000","11-27-802729"
"14","25","107000","11-27-802728"
"14","25","300100","11-27-802727"
"14","25","300200","11-27-542504"
"14","26","100000","11-27-802695"
"14","26","101000","11-27-802699"
"14","26","102000","11-27-802697"
"14","26","103000","11-27-802698"
"14","26","104000","11-27-802694"
"14","26","300000","11-27-802696"
"14","27","100000","11-27-802705"
"14","27","101000","11-27-802706"
"14","27","102000","11-27-535336"
"14","27","103000","11-27-535333"
"14","27","104000","11-27-535334"
"14","27","105000","11-27-802707"
"14","27","106000","01-27-40911000"
"14","27","107000","11-27-535809"
"14","27","108000","11-27-535810"
"14","27","109000","11-27-802711"
"14","27","110000","11-27-802702"
"14","27","111000","11-27-802701"
"14","27","112000","11-27-802700"
"14","27","113000","11-27-802703"
"14","27","114000","11-27-802704"
"14","27","115000","11-27-535453"
"14","27","300100","11-27-802710"
"14","27","300200","11-27-536124"
"14","27","300300","11-27-535970"
"14","27","310100","11-27-802708"
"14","27","310200","11-27-802709"
"14","27","310300","11-27-535452"
"14","27","310400","11-27-535451"
"14","28","100000","11-27-802713"
"14","28","101000","11-27-536901"
"14","28","102000","11-27-802712"
"14","28","103000","11-27-536793"
"14","28","104000","11-27-536693"
"14","28","105000","11-27-802715"
"14","28","106000","11-27-802714"
"14","28","300000","11-27-802716"
"14","29","100000","11-27-541339"
"14","29","101000","11-27-541340"
"14","29","102000","11-27-802721"
"14","29","103000","11-27-541242"
"14","29","104000","11-27-802719"
"14","29","105000","11-27-802723"
"14","29","106000","11-27-802725"
"14","29","107000","11-27-541855"
"14","29","108000","11-27-802720"
"14","29","200100","11-27-802724"
"14","29","200200","11-27-541550"
"14","29","300000","11-27-802722"
"14","30","100000","11-27-802718"
"14","30","101000","11-27-802717"
"14","30","102000","11-27-539850"
"14","30","103000","11-27-539998"
"15","03","100000","91-15-0300100000"
"15","04","100000","11-14-801496"
"15","05","100000","11-14-801479"
"15","05","101000","11-14-801481"
"15","05","102000","11-14-801480"
"15","05","103000","11-14-801478"
"15","05","104000","11-14-801477"
"15","05","105000","11-14-801484"
"15","05","106000","11-14-801483"
"15","05","107000","11-14-801482"
"15","05","190000","11-14-801488"
"15","05","192000","11-14-801476"
"15","06","100000","11-14-801470"
"15","06","101000","11-14-801471"
"15","06","102000","11-14-801472"
"15","06","103000","11-14-801473"
"15","06","104000","11-14-801475"
"15","06","105000","11-14-801474"
"15","06","191000","11-14-801469"
"15","07","100000","11-14-801495"
"15","07","101000","11-14-801494"
"15","07","102000","11-14-801486"
"15","07","103000","11-14-801485"
"15","07","104000","11-14-270116"
"15","07","105000","11-14-801476"
"15","07","106000","11-14-801491"
"15","07","107000","11-14-801490"
"15","07","108000","11-14-801489"
"15","07","109000","11-14-801493"
"15","07","190000","11-14-801488"
"15","07","191000","11-14-801469"
"15","07","300100","11-14-801487"
"16","01","100000","11-17-801545"
"16","02","100000","11-17-801543"
"16","02","300100","11-17-801544"
"16","02","300200","11-17-801543"
"16","02","300300","11-17-278353"
"16","02","300400","11-17-278358"
"16","02","300500","11-17-278354"
"16","02","300600","11-17-278359"
"16","03","100000","11-17-801540"
"16","04","100000","11-17-801538"
"16","05","100000","11-17-801536"
"16","05","101000","11-17-801539"
"17","01","100000","11-15-801497"
"17","01","101000","11-15-801498"
"17","01","102000","11-15-801499"
"17","01","103000","11-15-801505"
"17","01","104000","11-15-801501"
"17","01","105000","11-15-801502"
"17","01","106000","11-15-801503"
"17","01","107000","11-15-801500"
"17","01","108000","11-15-801504"
"17","01","109000","11-15-801513"
"17","01","110000","11-15-801512"
"17","01","111000","11-15-801507"
"17","01","112000","11-15-801508"
"17","01","113000","11-15-801509"
"17","01","114000","11-15-801511"
"17","01","115000","11-15-801510"
"17","01","116000","11-15-801514"
"17","01","300000","11-15-801506"
"17","02","100000","11-15-801517"
"17","02","101000","11-15-801516"
"17","02","102000","11-15-801516"
"17","03","100000","11-15-801519"
"18","01","100000","11-13-801466"
"18","01","101000","11-13-801457"
"18","01","102000","11-13-801458"
"18","02","100000","11-13-801460"
"18","03","100000","11-13-801455"
"18","04","100000","11-13-801456"
"18","05","100000","11-13-801454"
"18","06","100000","11-13-801462"
"18","07","100000","11-13-801451"
"19","01","100000","11-21-801803"
"19","01","101000","11-21-801804"
"19","01","102000","11-21-801805"
"19","01","103000","11-21-801807"
"19","01","104000","11-21-801808"
"19","01","105000","11-21-801809"
"19","01","106000","11-21-801814"
"19","01","107000","11-21-801806"
"19","01","300101","11-21-801813"
"19","01","300201","11-21-801811"
"19","01","300300","11-21-801810"
"19","02","100000","11-21-801815"
"19","02","101000","11-21-801816"
"19","02","102000","11-21-801818"
"19","02","103000","11-21-384265"
"19","02","104000","11-21-384613"
"19","02","105000","11-21-384964"
"19","02","300101","11-21-801820"
"19","02","300201","11-21-801819"
"19","02","300300","11-21-384612"
"19","03","100000","11-21-801821"
"19","03","101000","11-21-801822"
"19","03","102000","11-21-801823"
"19","03","103000","11-21-801824"
"19","03","104000","11-21-385278"
"19","03","105000","11-21-386860"
"19","03","106000","11-21-385509"
"19","04","100000","11-21-801825"
"19","04","101001","11-21-801828"
"19","04","102000","11-21-801827"
"19","04","103000","11-21-801826"
"19","05","100000","11-21-801829"
"19","05","101000","11-21-801832"
"19","05","102000","11-21-801835"
"19","05","103000","11-21-801836"
"19","05","104000","11-21-395394"
"19","05","105000","11-21-801831"
"19","05","300101","11-21-801833"
"19","06","100001","11-21-801845"
"19","06","101000","11-21-801846"
"19","06","102000","11-21-801838"
"19","06","103000","11-21-801839"
"19","06","104000","11-21-801840"
"19","06","105000","11-21-801842"
"19","06","106000","11-21-801841"
"19","06","107000","11-21-801837"
"19","06","108000","11-21-801839"
"19","06","110000","11-21-399315"
"19","06","111000","11-21-399027"
"19","06","300100","11-21-801844"
"19","06","300200","11-21-801843"
"19","07","100001","11-21-801850"
"19","07","101000","11-21-801851"
"19","07","102000","11-21-801849"
"19","07","103000","11-21-801848"
"19","07","104000","11-21-801847"
"19","07","105000","11-21-404091"
"19","07","106000","11-21-404089"
"19","07","107000","11-21-404106"
"19","07","108000","11-21-403727"
"19","07","109000","11-21-404090"
"19","07","110000","11-21-404118"
"19","08","100000","11-21-801886"
"19","08","101000","11-21-801884"
"19","08","102000","11-21-801885"
"19","09","100000","11-21-801891"
"19","09","101000","11-21-801892"
"19","09","102001","11-21-801893"
"19","09","103000","11-21-801890"
"19","09","104000","11-21-801887"
"19","09","105000","11-21-801888"
"19","09","106000","11-21-801889"
"19","10","100000","11-21-801894"
"19","10","101000","11-21-801895"
"19","10","102000","11-21-801898"
"19","10","103000","11-21-801897"
"19","10","104000","11-21-801896"
"19","11","100000","11-21-801908"
"19","11","101000","11-21-801906"
"19","11","102000","11-21-801907"
"19","11","103000","11-21-801905"
"19","11","104000","11-21-801904"
"19","11","105000","11-21-801902"
"19","11","106000","11-21-801903"
"19","11","107000","11-21-801899"
"19","11","108000","11-21-801900"
"19","11","109000","11-21-801901"
"19","11","110000","11-21-430673"
"19","11","111000","11-21-801909"
"19","11","112000","11-21-426511"
"19","11","113000","11-21-429994"
"19","12","100000","11-21-801865"
"19","12","101000","11-21-801866"
"19","12","102000","11-21-801864"
"19","12","103000","11-21-801867"
"19","12","104000","11-21-801868"
"19","12","105000","11-21-801879"
"19","12","106000","11-21-801882"
"19","12","107000","11-21-801883"
"19","12","108000","11-21-801880"
"19","12","109000","11-21-801878"
"19","12","110000","11-21-801877"
"19","12","111000","11-21-801874"
"19","12","112000","11-21-801873"
"19","12","113000","11-21-801872"
"19","12","114000","11-21-801876"
"19","12","115000","11-21-801869"
"19","12","116000","11-21-801870"
"19","12","117000","11-21-801871"
"19","12","118000","11-21-801875"
"19","12","300000","11-21-801881"
"19","13","100000","11-21-801854"
"19","13","101000","11-21-801855"
"19","13","102000","11-21-801860"
"19","13","103001","11-21-801856"
"19","13","104000","11-21-801861"
"19","13","105000","11-21-801858"
"19","13","106000","11-21-406078"
"19","13","107000","11-21-801853"
"19","13","108000","11-21-801862"
"19","13","109000","11-21-801857"
"19","13","300000","11-21-801859"
"19","13","310000","11-21-801863"
"20","01","100002","11-03-800143"
"20","01","101000","11-03-800145"
"20","01","102000","11-03-028501"
"20","01","103000","11-03-800146"
"20","01","104000","11-03-800147"
"20","01","105000","11-03-028504"
"20","01","106000","11-03-800152"
"20","01","107000","11-03-800148"
"20","01","108002","11-03-800150"
"20","01","109000","11-03-800151"
"20","01","300101","11-03-800144"
"20","01","310101","11-03-800149"
"20","02","100000","11-03-800246"
"20","02","101000","11-03-800248"
"20","02","102002","11-03-800249"
"20","02","103000","11-03-800250"
"20","02","104000","11-03-800251"
"20","02","105000","11-03-800253"
"20","02","106000","11-03-800254"
"20","02","107000","11-03-800255"
"20","02","108000","11-03-038244"
"20","02","300000","11-03-800252"
"20","03","100002","11-03-800203"
"20","03","101000","11-03-034220"
"20","03","102002","11-03-800205"
"20","03","103000","11-03-800209"
"20","03","104000","11-03-800207"
"20","03","105000","11-03-800208"
"20","03","106000","11-03-800211"
"20","03","107002","11-03-800212"
"20","03","108000","11-03-800213"
"20","03","300000","11-03-800214"
"20","04","100000","11-03-800199"
"20","04","101000","11-03-800198"
"20","04","102000","11-03-033755"
"20","04","103000","11-03-800197"
"20","04","104000","11-03-800189"
"20","04","105002","11-03-800190"
"20","04","106000","11-03-800194"
"20","04","107000","11-03-800192"
"20","04","108000","11-03-800191"
"20","04","300000","11-03-800196"
"20","05","100000","11-03-800180"
"20","05","101000","11-03-800181"
"20","05","102000","11-03-800182"
"20","05","103000","11-03-800162"
"20","05","104000","11-03-800163"
"20","05","105000","11-03-800164"
"20","05","106000","11-03-800161"
"20","05","107000","11-03-800160"
"20","05","108000","11-03-800165"
"20","05","109000","11-03-800168"
"20","05","110000","11-03-800167"
"20","05","111000","11-03-800170"
"20","05","112000","11-03-800169"
"20","05","300000","11-03-800166"
"20","06","100000","11-03-800155"
"20","06","101000","11-03-800157"
"20","06","102002","11-03-800158"
"20","07","100000","11-03-800174"
"20","07","101000","11-03-031344"
"20","07","102000","11-03-800172"
"20","07","103000","11-03-800171"
"20","07","104000","11-03-800173"
"20","07","105000","11-03-800175"
"20","07","106000","11-03-800177"
"20","07","107000","11-03-800179"
"20","07","300000","11-03-800176"
"20","08","100000","11-03-800258"
"20","08","101002","91-20-0800101002"
"20","08","102000","11-03-800257"
"20","08","103000","11-03-800259"
"20","08","104000","11-03-800261"
"20","08","105000","11-03-800262"
"20","08","106002","01-03-40709000"
"20","08","107000","11-03-800266"
"20","09","100000","11-03-800184"
"20","09","101000","11-03-800185"
"20","09","102000","11-03-800268"
"20","09","103000","11-03-800265"
"20","09","104000","11-03-800245"
"20","09","105002","11-03-800243"
"20","09","106000","11-03-800238"
"20","09","107000","11-03-800237"
"20","09","108000","11-03-800240"
